time	SP	PV	CV	Tci
878	81	81.1093394233098	45.6184421359946	330
880	81	81.1068083663139	45.5905356503957	330
882	81	81.1045455714952	45.5616292541799	330
884	81	81.1025391394922	45.5319806040587	330
886	81	81.1007759429124	45.5018414885624	330
888	81	81.0992417869547	45.4714561231087	330
890	81	81.0979215706185	45.4410595879531	330
892	81	81.0967994471952	45.4108764149417	330
894	81	81.0958589828098	45.3811193270271	330
896	81	81.0950833118551	45.3519881330829	330
898	81	81.0944552882447	45.3236687789572	330
900	81	81.0939576314988	45.2963325544305	330
902	81	81.0935730667706	45.270135454203	330
904	81	81.093284458014	45.2452176900621	330
906	81	81.0930749335888	45.221703350134	330
908	81	81.0929280037017	45.1997002001572	330
910	81	81.0928276691703	45.1792996209798	330
912	81	81.0927585210992	45.1605766755283	330
914	81	81.0927058311467	45.1435902980289	330
916	81	81.0926556321519	45.1283835976786	330
918	81	81.0925947889797	45.1149842683787	330
920	81	81.0925110595226	45.1034050962021	330
922	81	81.0923931458803	45.0936445554481	330
924	81	81.0922307358073	45.0856874845436	330
926	81	81.0920145345932	45.0795058325515	330
928	81	81.0917362875996	45.0750594673238	330
930	81	81.0913887937409	45.0722970361194	330
932	81	81.0909659102446	45.0711568698375	330
934	81	81.0904625490803	45.0715679220892	330
936	81	81.0898746654823	45.0734507345885	330
938	81	81.0891992390349	45.076718420417	330
940	81	81.0884342478167	45.0812776573273	330
942	81	81.0875786361268	45.0870296832919	330
944	81	81.0866322763409	45.0938712869679	330
946	81	81.0855959254588	45.1016957862016	330
948	81	81.0844711769156	45.1103939879781	330
950	81	81.0832604082425	45.1198551236464	330
952	81	81.0819667251584	45.129967753866	330
954	81	81.0805939026769	45.1406206379672	330
956	81	81.0791463238076	45.1517035629933	330
958	81	81.0776289164204	45.1631081282401	330
960	81	81.0760470888308	45.1747284813309	330
962	81	81.0744066646467	45.1864620027735	330
964	81	81.0727138174004	45.1982099359812	330
966	81	81.0709750054655	45.2098779606921	330
968	81	81.0691969077382	45.2213767077242	330
970	81	81.0673863605307	45.2326222139771	330
972	81	81.0655502961006	45.2435363167661	330
974	81	81.0636956832072	45.2540469870393	330
976	81	81.0618294700561	45.2640886016682	330
978	81	81.059958529955	45.2736021554022	330
980	81	81.0580896099779	45.2825354132594	330
982	81	81.0562292828914	45.2908430048788	330
984	81	81.0543839025672	45.2984864625037	330
986	81	81.0525595630651	45.3054342047681	330
988	81	81.0507620615406	45.3116614685442	330
990	81	81.0489968650885	45.3171501917881	330
992	81	81.0472690816047	45.3218888502684	330
994	81	81.0455834347142	45.3258722513215	330
996	81	81.0439442427753	45.3291012882943	330
998	81	81.0423554019448	45.3315826589659	330
1000	81	81.0408203732539	45.3333285519622	330
1002	81	81.039342173617	45.3343563048115	330
1004	81	81.0379233706693	45.3346880375679	330
1006	81	81.0365660813041	45.3343502659961	330
1008	81	81.0352719737566	45.3333734980509	330
1010	81	81.0340422730596	45.3317918177915	330
1012	81	81.0328777696816	45.3296424602605	330
1014	81	81.0317788311358	45.3269653812849	330
1016	81	81.0307454163403	45.3238028255988	330
1018	81	81.0297770924931	45.3201988968917	330
1020	81	81.0288730542209	45.3161991329001	330
1022	81	81.0280321447495	45.3118500888273	330
1024	81	81.0272528788423	45.3071989317788	330
1026	81	81.0265334672492	45.3022930490152	330
1028	81	81.0258718424095	45.2971796723335	330
1030	81	81.0252656851515	45.2919055209504	330
1032	81	81.0247124521386	45.2865164645965	330
1034	81	81.0242094038165	45.2810572086573	330
1036	81	81.0237536326198	45.2755710028153	330
1038	81	81.0233420912121	45.2700993742303	330
1040	81	81.0229716205369	45.264681886353	330
1042	81	81.0226389774732	45.2593559239359	330
1044	81	81.0223408618996	45.2541565047634	330
1046	81	81.022073942986	45.2491161182554	330
1048	81	81.0218348845446	45.2442645909994	330
1050	81	81.02162036929	45.2396289789029	330
1052	81	81.0214271218687	45.235233485683	330
1054	81	81.0212519305405	45.2310994069597	330
1056	81	81.0210916674043	45.2272450993067	330
1058	81	81.0209433070812	45.2236859732169	330
1060	81	81.0208039437819	45.2204345090159	330
1062	81	81.0206708067016	45.2175002944752	330
1064	81	81.0205412737003	45.2148900828731	330
1066	81	81.020412883244	45.2126078700329	330
1068	81	81.0202833445927	45.2106549889659	330
1070	81	81.02015054624	45.2090302204923	330
1072	81	81.020012562618	45.2077299182863	330
1074	81	81.0198676590961	45.2067481468333	330
1076	81	81.0197142953138	45.206076830405	330
1078	81	81.0195511268987	45.2057059116245	330
1080	81	81.019377005628	45.2056235179584	330
1082	81	81.0191909781065	45.2058161343871	330
1084	81	81.018992283036	45.206268780745	330
1086	81	81.0187803471627	45.2069651921898	330
1088	81	81.0185547799926	45.207888001233	330
1090	81	81.018315367372	45.2090189198911	330
1092	81	81.018062064033	45.2103389205908	330
1094	81	81.017794985207	45.2118284145318	330
1096	81	81.0175143974142	45.2134674262193	330
1098	81	81.017220708534	45.2152357630226	330
1100	81	81.0169144572666	45.2171131787504	330
1102	81	81.0165963020915	45.2190795302478	330
1104	81	81.0162670098311	45.2211149260852	330
1106	81	81.0159274439234	45.2231998666911	330
1108	81	81.015578552506	45.2253153750883	330
1110	81	81.0152213564112	45.2274431178172	330
1112	81	81.0148569371665	45.2295655154688	330
1114	81	81.0144864250916	45.231665842512	330
1116	81	81.014110987579	45.2337283161195	330
1118	81	81.0137318176384	45.2357381737099	330
1120	81	81.0133501227789	45.2376817393635	330
1122	81	81.012967114301	45.2395464788048	330
1124	81	81.0125839970584	45.2413210433419	330
1126	81	81.0122019597484	45.2429953026229	330
1128	81	81.0118221657803	45.2445603667275	330
1130	81	81.0114457447649	45.2460085977332	330
1132	81	81.0110737846619	45.2473336112097	330
1134	81	81.0107073246161	45.248530268067	330
1136	81	81.0103473485042	45.2495946572361	330
1138	81	81.0099947792114	45.2505240697661	330
1140	81	81.0096504736465	45.2513169648427	330
1142	81	81.0093152185012	45.2519729284671	330
1144	81	81.0089897267515	45.2524926253553	330
1146	81	81.0086746348948	45.2528777447333	330
1148	81	81.0083705009105	45.2531309407454	330
1150	81	81.0080778029263	45.2532557681991	330
1152	81	81.0077969385678	45.2532566142831	330
1154	81	81.0075282249677	45.2531386270077	330
1156	81	81.0072718994012	45.2529076410882	330
1158	81	81.0070281205168	45.2525701018563	330
1160	81	81.0067969701239	45.2521329880461	330
1162	81	81.0065784555013	45.2516037338514	330
1164	81	81.0063725121797	45.2509901511889	330
1166	81	81.0061790071617	45.2503003524648	330
1168	81	81.0059977425292	45.2495426746142	330
1170	81	81.0058284593956	45.2487256048452	330
1172	81	81.0056708421566	45.247857708611	330
1174	81	81.0055245229917	45.2469475602479	330
1176	81	81.005389086572	45.2460036767443	330
1178	81	81.0052640749277	45.2450344548777	330
1180	81	81.0051489924313	45.244048112188	330
1182	81	81.0050433108515	45.2430526320418	330
1184	81	81.0049464744375	45.2420557129222	330
1186	81	81.0048579049916	45.241064722253	330
1188	81	81.0047770068929	45.2400866548345	330
1190	81	81.0047031720338	45.2391280960889	330
1192	81	81.0046357846376	45.238195190061	330
1194	81	81.0045742259242	45.2372936122295	330
1196	81	81.0045178785944	45.2364285472423	330
1198	81	81.0044661311077	45.2356046713428	330
1200	81	81.0044183817292	45.2348261395691	330
1202	81	81.0043740423258	45.2340965774301	330
1204	81	81.0043325418928	45.2334190771233	330
1206	81	81.004293329797	45.2327961979019	330
1208	81	81.0042558787239	45.2322299706107	330
1210	81	81.0042196873188	45.2317219060081	330
1212	81	81.0041842825174	45.231273006674	330
1214	81	81.0041492215599	45.2308837823149	330
1216	81	81.0041140936889	45.2305542681312	330
1218	81	81.0040785215313	45.2302840459683	330
1220	81	81.0040421621693	45.2300722679795	330
1222	81	81.0040047079044	45.2299176825104	330
1224	81	81.0039658867243	45.2298186619136	330
1226	81	81.0039254624806	45.2297732319264	330
1228	81	81.003883234791	45.2297791024581	330
1230	81	81.003839038677	45.2298336992813	330
1232	81	81.0037927439543	45.2299341965488	330
1234	81	81.0037442543885	45.2300775497475	330
1236	81	81.0036935066364	45.2302605287625	330
1238	81	81.003640468988	45.2304797509731	330
1240	81	81.0035851399295	45.2307317139225	330
1242	81	81.0035275465453	45.231012827465	330
1244	81	81.0034677427791	45.2313194451022	330
1246	81	81.0034058075725	45.2316478943847	330
1248	81	81.0033418429027	45.2319945060838	330
1250	81	81.0032759717372	45.2323556420258	330
1252	81	81.0032083359249	45.2327277214436	330
1254	81	81.0031390940445	45.2331072456734	330
1256	81	81.0030684192244	45.2334908211618	330
1258	81	81.0029964969575	45.233875180528	330
