time	r	y1.00	y0.61	y0.31	y0.12	y0.00	u1.00	u0.61	u0.31	u0.12	u0.00
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0
31	0	0	0	0	0	0	0	0	0	0	0
32	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	0	0	0	0
35	0	0	0	0	0	0	0	0	0	0	0
36	0	0	0	0	0	0	0	0	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0
38	0	0	0	0	0	0	0	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0
40	0	0	0	0	0	0	0	0	0	0	0
41	0	0	0	0	0	0	0	0	0	0	0
42	0	0	0	0	0	0	0	0	0	0	0
43	0	0	0	0	0	0	0	0	0	0	0
44	0	0	0	0	0	0	0	0	0	0	0
45	0	0	0	0	0	0	0	0	0	0	0
46	0	0	0	0	0	0	0	0	0	0	0
47	0	0	0	0	0	0	0	0	0	0	0
48	0	0	0	0	0	0	0	0	0	0	0
49	0	0	0	0	0	0	0	0	0	0	0
50	0	0	0	0	0	0	0	0	0	0	0
51	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	0	0	0	0
54	0	0	0	0	0	0	0	0	0	0	0
55	0	0	0	0	0	0	0	0	0	0	0
56	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	0	0
58	0	0	0	0	0	0	0	0	0	0	0
59	0	0	0	0	0	0	0	0	0	0	0
60	0	0	0	0	0	0	0	0	0	0	0
61	0	0	0	0	0	0	0	0	0	0	0
62	0	0	0	0	0	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	0	0	0	0	0	0	0	0
65	0	0	0	0	0	0	0	0	0	0	0
66	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0
68	0	0	0	0	0	0	0	0	0	0	0
69	0	0	0	0	0	0	0	0	0	0	0
70	0	0	0	0	0	0	0	0	0	0	0
71	0	0	0	0	0	0	0	0	0	0	0
72	0	0	0	0	0	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	0	0
74	0	0	0	0	0	0	0	0	0	0	0
75	0	0	0	0	0	0	0	0	0	0	0
76	0	0	0	0	0	0	0	0	0	0	0
77	0	0	0	0	0	0	0	0	0	0	0
78	0	0	0	0	0	0	0	0	0	0	0
79	0	0	0	0	0	0	0	0	0	0	0
80	0	0	0	0	0	0	0	0	0	0	0
81	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	0	0	0	0
83	0	0	0	0	0	0	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0
85	0	0	0	0	0	0	0	0	0	0	0
86	0	0	0	0	0	0	0	0	0	0	0
87	0	0	0	0	0	0	0	0	0	0	0
88	0	0	0	0	0	0	0	0	0	0	0
89	0	0	0	0	0	0	0	0	0	0	0
90	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	0	0
93	0	0	0	0	0	0	0	0	0	0	0
94	0	0	0	0	0	0	0	0	0	0	0
95	0	0	0	0	0	0	0	0	0	0	0
96	0	0	0	0	0	0	0	0	0	0	0
97	0	0	0	0	0	0	0	0	0	0	0
98	0	0	0	0	0	0	0	0	0	0	0
99	0	0	0	0	0	0	0	0	0	0	0
100	1	0	0	0	0	0	0.28787	0.29725	0.32533	0.37673	0.4178
101	1	0	0	0	0	0	0.29	0.29918	0.32711	0.37831	0.41916
102	1	0	0	0	0	0	0.29212	0.30111	0.3289	0.37989	0.42052
103	1	0	0	0	0	0	0.29425	0.30305	0.33068	0.38147	0.42188
104	1	0	0	0	0	0	0.29637	0.30498	0.33247	0.38306	0.42324
105	1	0	0	0	0	0	0.2985	0.30691	0.33425	0.38464	0.42459
106	1	0	0	0	0	0	0.30062	0.30884	0.33604	0.38622	0.42595
107	1	0	0	0	0	0	0.30275	0.31077	0.33782	0.3878	0.42731
108	1	0	0	0	0	0	0.30487	0.3127	0.33961	0.38938	0.42867
109	1	0	0	0	0	0	0.307	0.31463	0.34139	0.39096	0.43003
110	1	0	0	0	0	0	0.30912	0.31656	0.34318	0.39254	0.43139
111	1	0	0	0	0	0	0.31125	0.3185	0.34496	0.39412	0.43275
112	1	0	0	0	0	0	0.31337	0.32043	0.34675	0.3957	0.43411
113	1	0	0	0	0	0	0.3155	0.32236	0.34853	0.39728	0.43547
114	1	0	0	0	0	0	0.31762	0.32429	0.35032	0.39886	0.43683
115	1	0	0	0	0	0	0.31975	0.32622	0.3521	0.40044	0.43819
116	1	0	0	0	0	0	0.32187	0.32815	0.35389	0.40202	0.43954
117	1	0	0	0	0	0	0.324	0.33008	0.35567	0.4036	0.4409
118	1	0	0	0	0	0	0.32612	0.33201	0.35746	0.40518	0.44226
119	1	0	0	0	0	0	0.32825	0.33394	0.35924	0.40677	0.44362
120	1	0	0	0	0	0	0.33037	0.33588	0.36103	0.40835	0.44498
121	1	0	0	0	0	0	0.3325	0.33781	0.36281	0.40993	0.44634
122	1	0	0	0	0	0	0.33462	0.33974	0.3646	0.41151	0.4477
123	1	0	0	0	0	0	0.33675	0.34167	0.36638	0.41309	0.44906
124	1	0	0	0	0	0	0.33887	0.3436	0.36817	0.41467	0.45042
125	1	0	0	0	0	0	0.341	0.34553	0.36995	0.41625	0.45178
126	1	0	0	0	0	0	0.34312	0.34746	0.37174	0.41783	0.45314
127	1	0	0	0	0	0	0.34525	0.34939	0.37352	0.41941	0.45449
128	1	0	0	0	0	0	0.34737	0.35132	0.37531	0.42099	0.45585
129	1	0	0	0	0	0	0.3495	0.35326	0.37709	0.42257	0.45721
130	1	0	0	0	0	0	0.35162	0.35519	0.37887	0.42415	0.45857
131	1	0	0	0	0	0	0.35375	0.35712	0.38066	0.42573	0.45993
132	1	0	0	0	0	0	0.35587	0.35905	0.38244	0.42731	0.46129
133	1	0	0	0	0	0	0.358	0.36098	0.38423	0.42889	0.46265
134	1	0	0	0	0	0	0.36012	0.36291	0.38601	0.43047	0.46401
135	1	0	0	0	0	0	0.36225	0.36484	0.3878	0.43206	0.46537
136	1	0	0	0	0	0	0.36437	0.36677	0.38958	0.43364	0.46673
137	1	0	0	0	0	0	0.3665	0.36871	0.39137	0.43522	0.46809
138	1	0	0	0	0	0	0.36862	0.37064	0.39315	0.4368	0.46945
139	1	0	0	0	0	0	0.37075	0.37257	0.39494	0.43838	0.4708
140	1	0	0	0	0	0	0.37287	0.3745	0.39672	0.43996	0.47216
141	1	0	0	0	0	0	0.375	0.37643	0.39851	0.44154	0.47352
142	1	0	0	0	0	0	0.37712	0.37836	0.40029	0.44312	0.47488
143	1	0	0	0	0	0	0.37925	0.38029	0.40208	0.4447	0.47624
144	1	0	0	0	0	0	0.38137	0.38222	0.40386	0.44628	0.4776
145	1	0	0	0	0	0	0.3835	0.38415	0.40565	0.44786	0.47896
146	1	0	0	0	0	0	0.38562	0.38609	0.40743	0.44944	0.48032
147	1	0	0	0	0	0	0.38775	0.38802	0.40922	0.45102	0.48168
148	1	0	0	0	0	0	0.38987	0.38995	0.411	0.4526	0.48304
149	1	0	0	0	0	0	0.392	0.39188	0.41279	0.45418	0.4844
150	1	0	0	0	0	0	0.39412	0.39381	0.41457	0.45577	0.48575
151	1	0	0	0	0	0	0.39625	0.39574	0.41636	0.45735	0.48711
152	1	0	0	0	0	0	0.39837	0.39767	0.41814	0.45893	0.48847
153	1	0	0	0	0	0	0.4005	0.3996	0.41993	0.46051	0.48983
154	1	0	0	0	0	0	0.40262	0.40153	0.42171	0.46209	0.49119
155	1	0	0	0	0	0	0.40475	0.40347	0.4235	0.46367	0.49255
156	1	0	0	0	0	0	0.40687	0.4054	0.42528	0.46525	0.49391
157	1	0	0	0	0	0	0.409	0.40733	0.42707	0.46683	0.49527
158	1	0	0	0	0	0	0.41112	0.40926	0.42885	0.46841	0.49663
159	1	0	0	0	0	0	0.41325	0.41119	0.43064	0.46999	0.49799
160	1	0	0	0	0	0	0.41537	0.41312	0.43242	0.47157	0.49935
161	1	0	0	0	0	0	0.4175	0.41505	0.4342	0.47315	0.5007
162	1	0	0	0	0	0	0.41962	0.41698	0.43599	0.47473	0.50206
163	1	0	0	0	0	0	0.42175	0.41892	0.43777	0.47631	0.50342
164	1	0	0	0	0	0	0.42387	0.42085	0.43956	0.47789	0.50478
165	1	0	0	0	0	0	0.426	0.42278	0.44134	0.47948	0.50614
166	1	0	0	0	0	0	0.42812	0.42471	0.44313	0.48106	0.5075
167	1	0	0	0	0	0	0.43025	0.42664	0.44491	0.48264	0.50886
168	1	0	0	0	0	0	0.43237	0.42857	0.4467	0.48422	0.51022
169	1	0	0	0	0	0	0.4345	0.4305	0.44848	0.4858	0.51158
170	1	0	0	0	0	0	0.43662	0.43243	0.45027	0.48738	0.51294
171	1	0	0	0	0	0	0.43875	0.43436	0.45205	0.48896	0.5143
172	1	0	0	0	0	0	0.44087	0.4363	0.45384	0.49054	0.51565
173	1	0	0	0	0	0	0.443	0.43823	0.45562	0.49212	0.51701
174	1	0	0	0	0	0	0.44512	0.44016	0.45741	0.4937	0.51837
175	1	0	0	0	0	0	0.44725	0.44209	0.45919	0.49528	0.51973
176	1	0	0	0	0	0	0.44937	0.44402	0.46098	0.49686	0.52109
177	1	0	0	0	0	0	0.4515	0.44595	0.46276	0.49844	0.52245
178	1	0	0	0	0	0	0.45362	0.44788	0.46455	0.50002	0.52381
179	1	0	0	0	0	0	0.45575	0.44981	0.46633	0.5016	0.52517
180	1	0	0	0	0	0	0.45787	0.45174	0.46812	0.50318	0.52653
181	1	0	0	0	0	0	0.46	0.45368	0.4699	0.50477	0.52789
182	1	0	0	0	0	0	0.46212	0.45561	0.47169	0.50635	0.52925
183	1	0	0	0	0	0	0.46425	0.45754	0.47347	0.50793	0.5306
184	1	0	0	0	0	0	0.46637	0.45947	0.47526	0.50951	0.53196
185	1	0	0	0	0	0	0.4685	0.4614	0.47704	0.51109	0.53332
186	1	0	0	0	0	0	0.47062	0.46333	0.47883	0.51267	0.53468
187	1	0	0	0	0	0	0.47275	0.46526	0.48061	0.51425	0.53604
188	1	0	0	0	0	0	0.47487	0.46719	0.4824	0.51583	0.5374
189	1	0	0	0	0	0	0.477	0.46913	0.48418	0.51741	0.53876
190	1	0	0	0	0	0	0.47912	0.47106	0.48597	0.51899	0.54012
191	1	0	0	0	0	0	0.48125	0.47299	0.48775	0.52057	0.54148
192	1	0	0	0	0	0	0.48337	0.47492	0.48953	0.52215	0.54284
193	1	0	0	0	0	0	0.4855	0.47685	0.49132	0.52373	0.5442
194	1	0	0	0	0	0	0.48762	0.47878	0.4931	0.52531	0.54555
195	1	0	0	0	0	0	0.48975	0.48071	0.49489	0.52689	0.54691
196	1	0	0	0	0	0	0.49187	0.48264	0.49667	0.52848	0.54827
197	1	0	0	0	0	0	0.494	0.48457	0.49846	0.53006	0.54963
198	1	0	0	0	0	0	0.49612	0.48651	0.50024	0.53164	0.55099
199	1	0	0	0	0	0	0.49825	0.48844	0.50203	0.53322	0.55235
200	1	0	0	0	0	0	0.50037	0.49037	0.50381	0.5348	0.55371
201	1	0	0	0	0	0	0.5025	0.4923	0.5056	0.53638	0.55507
202	1	0	0	0	0	0	0.50462	0.49423	0.50738	0.53796	0.55643
203	1	0	0	0	0	0	0.50675	0.49616	0.50917	0.53954	0.55779
204	1	0	0	0	0	0	0.50887	0.49809	0.51095	0.54112	0.55915
205	1	0	0	0	0	0	0.511	0.50002	0.51274	0.5427	0.5605
206	1	0	0	0	0	0	0.51312	0.50195	0.51452	0.54428	0.56186
207	1	0	0	0	0	0	0.51525	0.50389	0.51631	0.54586	0.56322
208	1	0	0	0	0	0	0.51737	0.50582	0.51809	0.54744	0.56458
209	1	0	0	0	0	0	0.5195	0.50775	0.51988	0.54902	0.56594
210	1	0	0	0	0	0	0.52162	0.50968	0.52166	0.5506	0.5673
211	1	0	0	0	0	0	0.52375	0.51161	0.52345	0.55219	0.56866
212	1	0	0	0	0	0	0.52587	0.51354	0.52523	0.55377	0.57002
213	1	0	0	0	0	0	0.528	0.51547	0.52702	0.55535	0.57138
214	1	0	0	0	0	0	0.53012	0.5174	0.5288	0.55693	0.57274
215	1	0	0	0	0	0	0.53225	0.51934	0.53059	0.55851	0.5741
216	1	0	0	0	0	0	0.53437	0.52127	0.53237	0.56009	0.57545
217	1	0	0	0	0	0	0.5365	0.5232	0.53416	0.56167	0.57681
218	1	0	0	0	0	0	0.53862	0.52513	0.53594	0.56325	0.57817
219	1	0	0	0	0	0	0.54075	0.52706	0.53773	0.56483	0.57953
220	1	0	0	0	0	0	0.54287	0.52899	0.53951	0.56641	0.58089
221	1	0	0	0	0	0	0.545	0.53092	0.54129	0.56799	0.58225
222	1	0	0	0	0	0	0.54713	0.53285	0.54308	0.56957	0.58361
223	1	0	0	0	0	0	0.54925	0.53478	0.54486	0.57115	0.58497
224	1	0	0	0	0	0	0.55138	0.53672	0.54665	0.57273	0.58633
225	1	0	0	0	0	0	0.5535	0.53865	0.54843	0.57431	0.58769
226	1	0	0	0	0	0	0.55563	0.54058	0.55022	0.5759	0.58905
227	1	0	0	0	0	0	0.55775	0.54251	0.552	0.57748	0.5904
228	1	0	0	0	0	0	0.55988	0.54444	0.55379	0.57906	0.59176
229	1	0	0	0	0	0	0.562	0.54637	0.55557	0.58064	0.59312
230	1	0	0	0	0	0	0.56413	0.5483	0.55736	0.58222	0.59448
231	1	0	0	0	0	0	0.56625	0.55023	0.55914	0.5838	0.59584
232	1	0	0	0	0	0	0.56838	0.55217	0.56093	0.58538	0.5972
233	1	0	0	0	0	0	0.5705	0.5541	0.56271	0.58696	0.59856
234	1	0	0	0	0	0	0.57263	0.55603	0.5645	0.58854	0.59992
235	1	0	0	0	0	0	0.57475	0.55796	0.56628	0.59012	0.60128
236	1	0	0	0	0	0	0.57688	0.55989	0.56807	0.5917	0.60264
237	1	0	0	0	0	0	0.579	0.56182	0.56985	0.59328	0.604
238	1	0	0	0	0	0	0.58113	0.56375	0.57164	0.59486	0.60535
239	1	0	0	0	0	0	0.58325	0.56568	0.57342	0.59644	0.60671
240	1	0	0	0	0	0	0.58538	0.56761	0.57521	0.59802	0.60807
241	1	0	0	0	0	0	0.5875	0.56955	0.57699	0.5996	0.60943
242	1	0	0	0	0	0	0.58963	0.57148	0.57878	0.60119	0.61079
243	1	0	0	0	0	0	0.59175	0.57341	0.58056	0.60277	0.61215
244	1	0	0	0	0	0	0.59388	0.57534	0.58235	0.60435	0.61351
245	1	0	0	0	0	0	0.596	0.57727	0.58413	0.60593	0.61487
246	1	0	0	0	0	0	0.59813	0.5792	0.58592	0.60751	0.61623
247	1	0	0	0	0	0	0.60025	0.58113	0.5877	0.60909	0.61759
248	1	0	0	0	0	0	0.60238	0.58306	0.58949	0.61067	0.61895
249	1	0	0	0	0	0	0.6045	0.58499	0.59127	0.61225	0.6203
250	1	0.0022963	0.0023715	0.0025959	0.0030067	0.003335	0.59679	0.57684	0.58189	0.60093	0.60763
251	1	0.0068963	0.0071193	0.0077895	0.009017	0.0099973	0.58089	0.56046	0.5633	0.57889	0.58319
252	1	0.011507	0.011874	0.012986	0.015023	0.016648	0.56801	0.54743	0.54827	0.56081	0.56287
253	1	0.016129	0.016636	0.018184	0.021023	0.023287	0.55756	0.53706	0.53608	0.54593	0.54595
254	1	0.020762	0.021405	0.023386	0.02702	0.029915	0.54909	0.52878	0.52617	0.53366	0.53181
255	1	0.025405	0.026181	0.02859	0.033011	0.036532	0.5422	0.52216	0.5181	0.5235	0.51997
256	1	0.03006	0.030964	0.033796	0.038998	0.043137	0.53659	0.51684	0.5115	0.51506	0.51
257	1	0.034725	0.035755	0.039005	0.04498	0.049731	0.53201	0.51256	0.50608	0.50802	0.50159
258	1	0.0394	0.040552	0.044216	0.050958	0.056314	0.52827	0.50909	0.5016	0.50212	0.49445
259	1	0.044086	0.045355	0.04943	0.056931	0.062885	0.5252	0.50627	0.49788	0.49713	0.48836
260	1	0.048783	0.050166	0.054647	0.062899	0.069446	0.52266	0.50395	0.49476	0.49289	0.48312
261	1	0.05349	0.054984	0.059865	0.068863	0.075995	0.52056	0.50203	0.49213	0.48925	0.47859
262	1	0.058208	0.059808	0.065087	0.074822	0.082534	0.51881	0.50043	0.48988	0.4861	0.47464
263	1	0.062936	0.064639	0.07031	0.080777	0.089062	0.51734	0.49907	0.48795	0.48335	0.47117
264	1	0.067675	0.069477	0.075537	0.086727	0.095578	0.51609	0.4979	0.48626	0.48092	0.46809
265	1	0.072423	0.074322	0.080765	0.092673	0.10208	0.51501	0.49688	0.48476	0.47875	0.46533
266	1	0.077182	0.079173	0.085996	0.098615	0.10858	0.51408	0.49597	0.48342	0.47679	0.46283
267	1	0.081951	0.084031	0.09123	0.10455	0.11506	0.51326	0.49516	0.4822	0.475	0.46054
268	1	0.086731	0.088895	0.096465	0.11048	0.12154	0.51253	0.49441	0.48108	0.47334	0.45843
269	1	0.09152	0.093766	0.1017	0.11641	0.128	0.51186	0.49371	0.48003	0.47179	0.45646
270	1	0.096319	0.098644	0.10694	0.12234	0.13445	0.51125	0.49305	0.47905	0.47033	0.45461
271	1	0.10113	0.10353	0.11219	0.12826	0.1409	0.51067	0.49242	0.4781	0.46894	0.45286
272	1	0.10595	0.10842	0.11743	0.13417	0.14733	0.51013	0.49181	0.4772	0.4676	0.45118
273	1	0.11078	0.11332	0.12268	0.14008	0.15375	0.50961	0.49122	0.47631	0.46631	0.44957
274	1	0.11562	0.11822	0.12793	0.14599	0.16016	0.5091	0.49063	0.47545	0.46505	0.44801
275	1	0.12046	0.12313	0.13318	0.15189	0.16656	0.5086	0.49004	0.4746	0.46381	0.44648
276	1	0.12532	0.12804	0.13844	0.15779	0.17295	0.50811	0.48946	0.47375	0.46259	0.44499
277	1	0.13019	0.13297	0.14369	0.16369	0.17933	0.50761	0.48887	0.47291	0.46139	0.44353
278	1	0.13507	0.1379	0.14895	0.16958	0.1857	0.50712	0.48828	0.47208	0.4602	0.44208
279	1	0.13996	0.14283	0.15421	0.17546	0.19206	0.50662	0.48768	0.47124	0.45901	0.44065
280	1	0.14485	0.14777	0.15948	0.18134	0.19841	0.50612	0.48708	0.4704	0.45783	0.43924
281	1	0.14976	0.15272	0.16474	0.18722	0.20475	0.50561	0.48647	0.46956	0.45665	0.43783
282	1	0.15468	0.15767	0.17001	0.19309	0.21108	0.50509	0.48585	0.46871	0.45547	0.43643
283	1	0.1596	0.16263	0.17528	0.19896	0.2174	0.50456	0.48522	0.46785	0.45429	0.43503
284	1	0.16454	0.1676	0.18055	0.20483	0.22371	0.50402	0.48458	0.46699	0.45311	0.43363
285	1	0.16948	0.17257	0.18583	0.21069	0.23001	0.50347	0.48393	0.46612	0.45192	0.43224
286	1	0.17443	0.17755	0.1911	0.21655	0.2363	0.50291	0.48327	0.46524	0.45073	0.43084
287	1	0.17939	0.18253	0.19638	0.2224	0.24259	0.50234	0.4826	0.46435	0.44953	0.42945
288	1	0.18437	0.18752	0.20166	0.22825	0.24886	0.50176	0.48192	0.46346	0.44833	0.42805
289	1	0.18935	0.19251	0.20695	0.2341	0.25512	0.50116	0.48123	0.46255	0.44712	0.42665
290	1	0.19434	0.19752	0.21223	0.23994	0.26137	0.50055	0.48053	0.46164	0.4459	0.42524
291	1	0.19934	0.20252	0.21752	0.24578	0.26762	0.49993	0.47982	0.46072	0.44468	0.42384
292	1	0.20434	0.20754	0.22281	0.25161	0.27385	0.49929	0.47909	0.45978	0.44345	0.42243
293	1	0.20936	0.21256	0.2281	0.25744	0.28007	0.49864	0.47835	0.45884	0.44221	0.42101
294	1	0.21439	0.21758	0.2334	0.26327	0.28629	0.49798	0.47761	0.45789	0.44097	0.41959
295	1	0.21942	0.22261	0.23869	0.26909	0.29249	0.49731	0.47685	0.45693	0.43972	0.41817
296	1	0.22446	0.22765	0.24399	0.27491	0.29869	0.49662	0.47607	0.45596	0.43846	0.41674
297	1	0.22952	0.23269	0.24929	0.28072	0.30488	0.49592	0.47529	0.45497	0.43719	0.4153
298	1	0.23458	0.23774	0.25459	0.28653	0.31105	0.4952	0.4745	0.45398	0.43592	0.41386
299	1	0.23965	0.24279	0.2599	0.29234	0.31722	0.49448	0.47369	0.45298	0.43464	0.41242
300	1	0.24472	0.24785	0.2652	0.29814	0.32338	0.49374	0.47287	0.45197	0.43335	0.41097
301	1	0.24981	0.25291	0.27051	0.30394	0.32953	0.49298	0.47204	0.45095	0.43205	0.40951
302	1	0.25491	0.25798	0.27582	0.30974	0.33568	0.49221	0.4712	0.44991	0.43075	0.40805
303	1	0.26001	0.26306	0.28113	0.31553	0.34181	0.49143	0.47035	0.44887	0.42943	0.40659
304	1	0.26512	0.26814	0.28645	0.32132	0.34793	0.49063	0.46949	0.44782	0.42811	0.40512
305	1	0.27024	0.27323	0.29176	0.3271	0.35405	0.48982	0.46861	0.44676	0.42678	0.40364
306	1	0.27537	0.27832	0.29708	0.33289	0.36015	0.489	0.46772	0.44568	0.42544	0.40216
307	1	0.28051	0.28342	0.3024	0.33866	0.36625	0.48817	0.46683	0.4446	0.4241	0.40067
308	1	0.28565	0.28852	0.30772	0.34444	0.37234	0.48732	0.46591	0.44351	0.42275	0.39918
309	1	0.29081	0.29363	0.31305	0.35021	0.37842	0.48645	0.46499	0.44241	0.42139	0.39768
310	1	0.29597	0.29874	0.31837	0.35598	0.38449	0.48557	0.46406	0.44129	0.42002	0.39618
311	1	0.30114	0.30386	0.3237	0.36174	0.39055	0.48468	0.46311	0.44017	0.41864	0.39467
312	1	0.30632	0.30898	0.32903	0.3675	0.39661	0.48378	0.46216	0.43904	0.41726	0.39315
313	1	0.3115	0.31411	0.33436	0.37326	0.40265	0.48286	0.46119	0.43789	0.41586	0.39163
314	1	0.3167	0.31925	0.33969	0.37901	0.40869	0.48193	0.46021	0.43674	0.41446	0.3901
315	1	0.3219	0.32439	0.34503	0.38476	0.41472	0.48098	0.45921	0.43558	0.41305	0.38857
316	1	0.32711	0.32953	0.35037	0.3905	0.42074	0.48002	0.45821	0.4344	0.41164	0.38703
317	1	0.33233	0.33468	0.35571	0.39625	0.42675	0.47905	0.45719	0.43322	0.41021	0.38549
318	1	0.33756	0.33984	0.36105	0.40199	0.43276	0.47807	0.45617	0.43202	0.40878	0.38394
319	1	0.34279	0.345	0.36639	0.40772	0.43875	0.47707	0.45513	0.43082	0.40734	0.38239
320	1	0.34803	0.35017	0.37174	0.41345	0.44474	0.47605	0.45408	0.42961	0.40589	0.38083
321	1	0.35328	0.35534	0.37708	0.41918	0.45072	0.47502	0.45301	0.42838	0.40443	0.37926
322	1	0.35854	0.36051	0.38243	0.42491	0.45669	0.47398	0.45194	0.42715	0.40297	0.37769
323	1	0.3638	0.36569	0.38778	0.43063	0.46265	0.47293	0.45085	0.4259	0.4015	0.37611
324	1	0.36908	0.37088	0.39313	0.43635	0.46861	0.47186	0.44976	0.42465	0.40002	0.37453
325	1	0.37436	0.37607	0.39849	0.44207	0.47455	0.47078	0.44865	0.42338	0.39853	0.37294
326	1	0.37965	0.38126	0.40384	0.44778	0.48049	0.46968	0.44753	0.42211	0.39703	0.37135
327	1	0.38494	0.38646	0.4092	0.45349	0.48642	0.46857	0.4464	0.42082	0.39553	0.36975
328	1	0.39024	0.39167	0.41456	0.45919	0.49235	0.46745	0.44525	0.41952	0.39402	0.36814
329	1	0.39555	0.39688	0.41992	0.4649	0.49826	0.46631	0.4441	0.41822	0.3925	0.36653
330	1	0.40087	0.4021	0.42528	0.4706	0.50417	0.46516	0.44293	0.4169	0.39097	0.36492
331	1	0.4062	0.40731	0.43065	0.47629	0.51007	0.464	0.44175	0.41558	0.38943	0.36329
332	1	0.41153	0.41254	0.43601	0.48199	0.51596	0.46282	0.44056	0.41424	0.38789	0.36167
333	1	0.41687	0.41777	0.44138	0.48768	0.52185	0.46163	0.43936	0.41289	0.38634	0.36003
334	1	0.42222	0.423	0.44675	0.49336	0.52772	0.46042	0.43814	0.41154	0.38478	0.35839
335	1	0.42757	0.42824	0.45212	0.49905	0.53359	0.4592	0.43692	0.41017	0.38321	0.35675
336	1	0.43293	0.43349	0.45749	0.50473	0.53945	0.45797	0.43568	0.40879	0.38163	0.3551
337	1	0.4383	0.43873	0.46287	0.5104	0.54531	0.45672	0.43443	0.40741	0.38005	0.35344
338	1	0.44368	0.44399	0.46824	0.51608	0.55115	0.45546	0.43317	0.40601	0.37846	0.35178
339	1	0.44906	0.44924	0.47362	0.52175	0.55699	0.45419	0.43189	0.4046	0.37686	0.35012
340	1	0.45445	0.45451	0.479	0.52742	0.56282	0.4529	0.43061	0.40319	0.37525	0.34844
341	1	0.45985	0.45977	0.48438	0.53308	0.56865	0.4516	0.42931	0.40176	0.37363	0.34676
342	1	0.46525	0.46504	0.48977	0.53875	0.57446	0.45028	0.42801	0.40032	0.37201	0.34508
343	1	0.47066	0.47032	0.49515	0.54441	0.58027	0.44895	0.42669	0.39887	0.37038	0.34339
344	1	0.47608	0.4756	0.50054	0.55006	0.58608	0.44761	0.42536	0.39741	0.36874	0.3417
345	1	0.48151	0.48088	0.50592	0.55571	0.59187	0.44626	0.42401	0.39595	0.36709	0.33999
346	1	0.48694	0.48617	0.51131	0.56137	0.59766	0.44489	0.42266	0.39447	0.36543	0.33829
347	1	0.49238	0.49147	0.5167	0.56701	0.60344	0.4435	0.42129	0.39298	0.36377	0.33658
348	1	0.49782	0.49677	0.5221	0.57266	0.60921	0.4421	0.41991	0.39148	0.3621	0.33486
349	1	0.50328	0.50207	0.52749	0.5783	0.61498	0.44069	0.41852	0.38997	0.36042	0.33313
350	1	0.50874	0.50737	0.53289	0.58394	0.62074	0.43927	0.41712	0.38845	0.35873	0.33141
351	1	0.5142	0.51269	0.53828	0.58957	0.62649	0.43783	0.41571	0.38692	0.35703	0.32967
352	1	0.51967	0.518	0.54368	0.59521	0.63223	0.43637	0.41428	0.38539	0.35533	0.32793
353	1	0.52515	0.52332	0.54908	0.60084	0.63797	0.43491	0.41285	0.38384	0.35362	0.32618
354	1	0.53064	0.52865	0.55449	0.60646	0.6437	0.43343	0.4114	0.38228	0.3519	0.32443
