time	r	uservo	yservo	ureg	yreg	uusort	yusort
1319	1	0.31229	1.0016	0.31261	0.99749	0.31217	0.9904
1320	1	0.31229	1.0016	0.3126	0.99749	0.31218	0.9904
1321	1	0.31229	1.0016	0.3126	0.9975	0.31219	0.9904
1322	1	0.31229	1.0016	0.3126	0.99751	0.31219	0.9904
1323	1	0.3123	1.0016	0.3126	0.99752	0.3122	0.99041
1324	1	0.3123	1.0015	0.3126	0.99753	0.31221	0.99041
1325	1	0.3123	1.0015	0.3126	0.99754	0.31222	0.99041
1326	1	0.3123	1.0015	0.3126	0.99755	0.31222	0.99041
1327	1	0.3123	1.0015	0.3126	0.99756	0.31223	0.99042
1328	1	0.3123	1.0015	0.3126	0.99757	0.31224	0.99042
1329	1	0.3123	1.0015	0.3126	0.99758	0.31225	0.99042
1330	1	0.31231	1.0015	0.3126	0.99759	0.31225	0.99043
1331	1	0.31231	1.0015	0.3126	0.9976	0.31226	0.99043
1332	1	0.31231	1.0015	0.3126	0.99761	0.31227	0.99044
1333	1	0.31232	1.0015	0.3126	0.99762	0.31228	0.99045
1334	1	0.31232	1.0015	0.3126	0.99762	0.31229	0.99045
1335	1	0.31232	1.0015	0.3126	0.99763	0.3123	0.99046
1336	1	0.31233	1.0015	0.3126	0.99764	0.31231	0.99046
1337	1	0.31233	1.0015	0.3126	0.99765	0.31232	0.99047
1338	1	0.31233	1.0015	0.3126	0.99766	0.31233	0.99048
1339	1	0.31234	1.0015	0.3126	0.99767	0.31234	0.99048
1340	1	0.31234	1.0015	0.3126	0.99768	0.31235	0.99049
1341	1	0.31235	1.0015	0.3126	0.99769	0.31236	0.9905
1342	1	0.31235	1.0015	0.3126	0.9977	0.31237	0.99051
1343	1	0.31236	1.0014	0.3126	0.99771	0.31239	0.99051
1344	1	0.31236	1.0014	0.3126	0.99772	0.3124	0.99052
1345	1	0.31237	1.0014	0.3126	0.99773	0.31241	0.99053
1346	1	0.31237	1.0014	0.3126	0.99774	0.31242	0.99054
1347	1	0.31238	1.0014	0.31261	0.99775	0.31244	0.99055
1348	1	0.31238	1.0014	0.31261	0.99776	0.31245	0.99056
1349	1	0.31239	1.0014	0.31261	0.99777	0.31246	0.99056
1350	1	0.31239	1.0014	0.31261	0.99778	0.31248	0.99057
1351	1	0.3124	1.0014	0.31261	0.99779	0.31249	0.99058
1352	1	0.3124	1.0014	0.31261	0.9978	0.3125	0.99059
1353	1	0.31241	1.0014	0.31261	0.99781	0.31251	0.9906
1354	1	0.31241	1.0014	0.31261	0.99782	0.31253	0.99061
1355	1	0.31242	1.0014	0.31261	0.99783	0.31254	0.99062
1356	1	0.31242	1.0013	0.31261	0.99784	0.31255	0.99063
1357	1	0.31243	1.0013	0.31261	0.99784	0.31257	0.99064
1358	1	0.31243	1.0013	0.31261	0.99785	0.31258	0.99065
1359	1	0.31244	1.0013	0.31261	0.99786	0.31259	0.99066
1360	1	0.31244	1.0013	0.31261	0.99787	0.31261	0.99067
1361	1	0.31245	1.0013	0.31261	0.99788	0.31262	0.99068
1362	1	0.31245	1.0013	0.31261	0.99789	0.31263	0.99069
1363	1	0.31245	1.0013	0.31262	0.9979	0.31264	0.9907
1364	1	0.31246	1.0013	0.31262	0.99791	0.31266	0.99071
1365	1	0.31246	1.0013	0.31262	0.99792	0.31267	0.99072
1366	1	0.31247	1.0012	0.31262	0.99793	0.31268	0.99073
1367	1	0.31247	1.0012	0.31262	0.99794	0.31269	0.99075
1368	1	0.31248	1.0012	0.31262	0.99795	0.3127	0.99076
1369	1	0.31248	1.0012	0.31262	0.99796	0.31271	0.99077
1370	1	0.31249	1.0012	0.31262	0.99797	0.31273	0.99078
1371	1	0.31249	1.0012	0.31262	0.99798	0.31274	0.99079
1372	1	0.31249	1.0012	0.31262	0.99799	0.31275	0.99081
1373	1	0.3125	1.0012	0.31262	0.998	0.31276	0.99082
1374	1	0.3125	1.0012	0.31262	0.99801	0.31277	0.99083
1375	1	0.31251	1.0012	0.31262	0.99801	0.31278	0.99084
1376	1	0.31251	1.0011	0.31262	0.99802	0.31279	0.99086
1377	1	0.31252	1.0011	0.31262	0.99803	0.3128	0.99087
1378	1	0.31252	1.0011	0.31262	0.99804	0.31281	0.99088
1379	1	0.31252	1.0011	0.31262	0.99805	0.31282	0.9909
1380	1	0.31253	1.0011	0.31262	0.99806	0.31283	0.99091
1381	1	0.31253	1.0011	0.31262	0.99807	0.31284	0.99093
1382	1	0.31253	1.0011	0.31262	0.99808	0.31285	0.99094
1383	1	0.31254	1.0011	0.31262	0.99809	0.31286	0.99095
1384	1	0.31254	1.0011	0.31262	0.9981	0.31287	0.99097
1385	1	0.31254	1.0011	0.31262	0.99811	0.31287	0.99098
1386	1	0.31255	1.001	0.31263	0.99812	0.31288	0.991
1387	1	0.31255	1.001	0.31263	0.99813	0.31289	0.99102
1388	1	0.31255	1.001	0.31263	0.99814	0.3129	0.99103
1389	1	0.31256	1.001	0.31263	0.99814	0.31291	0.99105
1390	1	0.31256	1.001	0.31263	0.99815	0.31292	0.99106
1391	1	0.31256	1.001	0.31263	0.99816	0.31292	0.99108
1392	1	0.31257	1.001	0.31263	0.99817	0.31293	0.9911
1393	1	0.31257	1.001	0.31263	0.99818	0.31294	0.99111
1394	1	0.31257	1.001	0.31263	0.99819	0.31294	0.99113
1395	1	0.31258	1.0009	0.31263	0.9982	0.31295	0.99115
1396	1	0.31258	1.0009	0.31263	0.99821	0.31296	0.99117
1397	1	0.31258	1.0009	0.31263	0.99822	0.31296	0.99118
1398	1	0.31258	1.0009	0.31263	0.99823	0.31297	0.9912
1399	1	0.31259	1.0009	0.31263	0.99824	0.31298	0.99122
1400	1	0.31259	1.0009	0.31263	0.99824	0.31298	0.99124
1401	1	0.31259	1.0009	0.31263	0.99825	0.31299	0.99126
1402	1	0.31259	1.0009	0.31263	0.99826	0.313	0.99128
1403	1	0.3126	1.0009	0.31263	0.99827	0.313	0.9913
1404	1	0.3126	1.0009	0.31263	0.99828	0.31301	0.99132
1405	1	0.3126	1.0008	0.31263	0.99829	0.31301	0.99133
1406	1	0.3126	1.0008	0.31263	0.9983	0.31302	0.99135
1407	1	0.3126	1.0008	0.31263	0.99831	0.31302	0.99137
1408	1	0.31261	1.0008	0.31263	0.99832	0.31303	0.9914
1409	1	0.31261	1.0008	0.31263	0.99833	0.31303	0.99142
1410	1	0.31261	1.0008	0.31263	0.99833	0.31304	0.99144
1411	1	0.31261	1.0008	0.31263	0.99834	0.31304	0.99146
1412	1	0.31261	1.0008	0.31263	0.99835	0.31304	0.99148
1413	1	0.31261	1.0008	0.31263	0.99836	0.31305	0.9915
1414	1	0.31262	1.0008	0.31263	0.99837	0.31305	0.99152
1415	1	0.31262	1.0007	0.31263	0.99838	0.31306	0.99155
1416	1	0.31262	1.0007	0.31263	0.99839	0.31306	0.99157
1417	1	0.31262	1.0007	0.31263	0.9984	0.31306	0.99159
1418	1	0.31262	1.0007	0.31263	0.99841	0.31307	0.99161
1419	1	0.31262	1.0007	0.31263	0.99841	0.31307	0.99164
1420	1	0.31262	1.0007	0.31263	0.99842	0.31307	0.99166
1421	1	0.31262	1.0007	0.31263	0.99843	0.31308	0.99168
1422	1	0.31263	1.0007	0.31263	0.99844	0.31308	0.99171
1423	1	0.31263	1.0007	0.31263	0.99845	0.31308	0.99173
1424	1	0.31263	1.0007	0.31263	0.99846	0.31308	0.99175
1425	1	0.31263	1.0007	0.31263	0.99847	0.31309	0.99178
1426	1	0.31263	1.0006	0.31262	0.99848	0.31309	0.9918
1427	1	0.31263	1.0006	0.31262	0.99848	0.31309	0.99183
1428	1	0.31263	1.0006	0.31262	0.99849	0.31309	0.99185
1429	1	0.31263	1.0006	0.31262	0.9985	0.3131	0.99188
1430	1	0.31263	1.0006	0.31262	0.99851	0.3131	0.9919
1431	1	0.31263	1.0006	0.31262	0.99852	0.3131	0.99193
1432	1	0.31263	1.0006	0.31262	0.99853	0.3131	0.99196
1433	1	0.31263	1.0006	0.31262	0.99854	0.3131	0.99198
1434	1	0.31263	1.0006	0.31262	0.99855	0.31311	0.99201
1435	1	0.31263	1.0006	0.31262	0.99855	0.31311	0.99203
1436	1	0.31263	1.0006	0.31262	0.99856	0.31311	0.99206
1437	1	0.31263	1.0006	0.31262	0.99857	0.31311	0.99209
1438	1	0.31263	1.0006	0.31262	0.99858	0.31311	0.99212
1439	1	0.31263	1.0005	0.31262	0.99859	0.31311	0.99214
1440	1	0.31263	1.0005	0.31262	0.9986	0.31311	0.99217
1441	1	0.31263	1.0005	0.31262	0.99861	0.31312	0.9922
1442	1	0.31263	1.0005	0.31262	0.99862	0.31312	0.99223
1443	1	0.31263	1.0005	0.31262	0.99862	0.31312	0.99225
1444	1	0.31263	1.0005	0.31262	0.99863	0.31312	0.99228
1445	1	0.31263	1.0005	0.31262	0.99864	0.31312	0.99231
1446	1	0.31263	1.0005	0.31262	0.99865	0.31312	0.99234
1447	1	0.31263	1.0005	0.31262	0.99866	0.31312	0.99237
1448	1	0.31263	1.0005	0.31262	0.99867	0.31312	0.99239
1449	1	0.31263	1.0005	0.31262	0.99867	0.31312	0.99242
1450	1	0.31263	1.0005	0.31262	0.99868	0.31313	0.99245
1451	1	0.31263	1.0005	0.31262	0.99869	0.31313	0.99248
1452	1	0.31263	1.0005	0.31261	0.9987	0.31313	0.99251
1453	1	0.31263	1.0005	0.31261	0.99871	0.31313	0.99254
1454	1	0.31263	1.0005	0.31261	0.99872	0.31313	0.99257
1455	1	0.31263	1.0004	0.31261	0.99872	0.31313	0.9926
1456	1	0.31263	1.0004	0.31261	0.99873	0.31313	0.99263
1457	1	0.31263	1.0004	0.31261	0.99874	0.31313	0.99266
1458	1	0.31264	1.0004	0.31261	0.99875	0.31314	0.99269
1459	1	0.31264	1.0004	0.31261	0.99876	0.31314	0.99272
1460	1	0.31264	1.0004	0.31261	0.99876	0.31314	0.99275
1461	1	0.31264	1.0004	0.31261	0.99877	0.31314	0.99278
1462	1	0.31264	1.0004	0.31261	0.99878	0.31314	0.99281
1463	1	0.31264	1.0004	0.31261	0.99879	0.31315	0.99284
1464	1	0.31264	1.0004	0.31261	0.9988	0.31315	0.99287
1465	1	0.31264	1.0004	0.31261	0.9988	0.31315	0.9929
1466	1	0.31264	1.0004	0.31261	0.99881	0.31315	0.99292
1467	1	0.31264	1.0004	0.31261	0.99882	0.31316	0.99295
1468	1	0.31264	1.0004	0.31261	0.99883	0.31316	0.99298
1469	1	0.31264	1.0004	0.31262	0.99883	0.31316	0.99301
1470	1	0.31264	1.0004	0.31262	0.99884	0.31316	0.99304
1471	1	0.31264	1.0004	0.31262	0.99885	0.31317	0.99307
1472	1	0.31264	1.0004	0.31262	0.99886	0.31317	0.9931
1473	1	0.31265	1.0003	0.31262	0.99886	0.31317	0.99313
1474	1	0.31265	1.0003	0.31262	0.99887	0.31318	0.99316
1475	1	0.31265	1.0003	0.31262	0.99888	0.31318	0.99319
1476	1	0.31265	1.0003	0.31262	0.99889	0.31318	0.99322
1477	1	0.31265	1.0003	0.31262	0.99889	0.31319	0.99325
1478	1	0.31265	1.0003	0.31262	0.9989	0.31319	0.99328
1479	1	0.31265	1.0003	0.31262	0.99891	0.3132	0.99331
1480	1	0.31265	1.0003	0.31262	0.99891	0.3132	0.99334
1481	1	0.31265	1.0003	0.31262	0.99892	0.3132	0.99337
1482	1	0.31265	1.0003	0.31262	0.99893	0.3132	0.9934
1483	1	0.31265	1.0003	0.31262	0.99894	0.31321	0.99343
1484	1	0.31265	1.0003	0.31262	0.99894	0.31321	0.99346
1485	1	0.31265	1.0003	0.31262	0.99895	0.31321	0.99349
1486	1	0.31265	1.0003	0.31262	0.99896	0.31322	0.99352
1487	1	0.31265	1.0003	0.31262	0.99896	0.31322	0.99354
1488	1	0.31265	1.0003	0.31262	0.99897	0.31322	0.99357
1489	1	0.31265	1.0003	0.31262	0.99898	0.31322	0.9936
1490	1	0.31265	1.0003	0.31262	0.99898	0.31323	0.99363
1491	1	0.31265	1.0003	0.31262	0.99899	0.31323	0.99366
1492	1	0.31265	1.0003	0.31262	0.999	0.31323	0.99369
1493	1	0.31265	1.0003	0.31262	0.999	0.31323	0.99372
1494	1	0.31265	1.0003	0.31262	0.99901	0.31323	0.99375
1495	1	0.31265	1.0003	0.31262	0.99902	0.31323	0.99378
1496	1	0.31265	1.0003	0.31262	0.99902	0.31323	0.99381
1497	1	0.31265	1.0002	0.31262	0.99903	0.31323	0.99384
1498	1	0.31264	1.0002	0.31262	0.99904	0.31323	0.99387
1499	1	0.31264	1.0002	0.31262	0.99904	0.31323	0.9939
1500	1	0.31264	1.0002	0.31262	0.99905	0.31323	0.99393
1501	1	0.31264	1.0002	0.31262	0.99906	0.31323	0.99396
1502	1	0.31264	1.0002	0.31262	0.99906	0.31323	0.99399
1503	1	0.31264	1.0002	0.31262	0.99907	0.31323	0.99402
1504	1	0.31264	1.0002	0.31262	0.99907	0.31323	0.99405
1505	1	0.31264	1.0002	0.31262	0.99908	0.31323	0.99408
1506	1	0.31264	1.0002	0.31262	0.99909	0.31323	0.99411
1507	1	0.31263	1.0002	0.31261	0.99909	0.31323	0.99414
1508	1	0.31263	1.0002	0.31261	0.9991	0.31323	0.99417
1509	1	0.31263	1.0002	0.31261	0.99911	0.31323	0.9942
1510	1	0.31263	1.0002	0.31261	0.99911	0.31323	0.99423
1511	1	0.31263	1.0002	0.31261	0.99912	0.31323	0.99426
1512	1	0.31263	1.0002	0.31261	0.99912	0.31323	0.99429
1513	1	0.31263	1.0002	0.31261	0.99913	0.31323	0.99432
1514	1	0.31262	1.0002	0.31261	0.99914	0.31322	0.99435
1515	1	0.31262	1.0002	0.31261	0.99914	0.31322	0.99439
1516	1	0.31262	1.0002	0.31261	0.99915	0.31322	0.99442
1517	1	0.31262	1.0002	0.31261	0.99916	0.31322	0.99445
1518	1	0.31262	1.0002	0.31261	0.99916	0.31322	0.99448
1519	1	0.31262	1.0002	0.31261	0.99917	0.31322	0.99451
1520	1	0.31262	1.0002	0.31261	0.99917	0.31322	0.99454
1521	1	0.31261	1.0002	0.31261	0.99918	0.31321	0.99457
1522	1	0.31261	1.0002	0.31261	0.99919	0.31321	0.9946
1523	1	0.31261	1.0002	0.31261	0.99919	0.31321	0.99463
1524	1	0.31261	1.0002	0.31261	0.9992	0.31321	0.99466
1525	1	0.31261	1.0002	0.31261	0.9992	0.31321	0.99469
1526	1	0.31261	1.0002	0.31261	0.99921	0.31321	0.99473
1527	1	0.31261	1.0002	0.31261	0.99922	0.3132	0.99476
1528	1	0.3126	1.0002	0.31261	0.99922	0.3132	0.99479
1529	1	0.3126	1.0002	0.31261	0.99923	0.3132	0.99482
1530	1	0.3126	1.0002	0.31261	0.99923	0.3132	0.99485
1531	1	0.3126	1.0002	0.31261	0.99924	0.3132	0.99488
1532	1	0.3126	1.0002	0.31261	0.99924	0.3132	0.99491
1533	1	0.3126	1.0002	0.31261	0.99925	0.31319	0.99494
1534	1	0.31259	1.0002	0.3126	0.99926	0.31319	0.99497
1535	1	0.31259	1.0002	0.3126	0.99926	0.31319	0.995
1536	1	0.31259	1.0002	0.3126	0.99927	0.31319	0.99504
1537	1	0.31259	1.0002	0.3126	0.99927	0.31319	0.99507
1538	1	0.31259	1.0002	0.3126	0.99928	0.31319	0.9951
1539	1	0.31259	1.0002	0.3126	0.99928	0.31318	0.99513
1540	1	0.31259	1.0002	0.3126	0.99929	0.31318	0.99516
1541	1	0.31258	1.0002	0.3126	0.9993	0.31318	0.99519
1542	1	0.31258	1.0002	0.3126	0.9993	0.31318	0.99522
1543	1	0.31258	1.0002	0.3126	0.99931	0.31318	0.99525
1544	1	0.31258	1.0002	0.3126	0.99931	0.31318	0.99528
1545	1	0.31258	1.0002	0.3126	0.99932	0.31318	0.99531
1546	1	0.31258	1.0002	0.3126	0.99932	0.31317	0.99534
1547	1	0.31258	1.0002	0.3126	0.99933	0.31317	0.99537
1548	1	0.31257	1.0002	0.3126	0.99933	0.31317	0.9954
1549	1	0.31257	1.0002	0.3126	0.99934	0.31317	0.99543
1550	1	0.31257	1.0002	0.3126	0.99934	0.31317	0.99547
1551	1	0.31257	1.0002	0.3126	0.99935	0.31317	0.9955
1552	1	0.31257	1.0002	0.3126	0.99935	0.31317	0.99553
1553	1	0.31257	1.0002	0.3126	0.99936	0.31316	0.99556
1554	1	0.31257	1.0002	0.3126	0.99937	0.31316	0.99559
1555	1	0.31256	1.0002	0.3126	0.99937	0.31316	0.99562
1556	1	0.31256	1.0002	0.3126	0.99938	0.31316	0.99565
1557	1	0.31256	1.0002	0.3126	0.99938	0.31316	0.99568
1558	1	0.31256	1.0002	0.3126	0.99939	0.31316	0.99571
1559	1	0.31256	1.0002	0.31259	0.99939	0.31316	0.99574
1560	1	0.31256	1.0002	0.31259	0.9994	0.31315	0.99577
1561	1	0.31256	1.0002	0.31259	0.9994	0.31315	0.9958
1562	1	0.31256	1.0002	0.31259	0.99941	0.31315	0.99583
1563	1	0.31255	1.0002	0.31259	0.99941	0.31315	0.99586
1564	1	0.31255	1.0002	0.31259	0.99942	0.31315	0.99588
1565	1	0.31255	1.0002	0.31259	0.99942	0.31315	0.99591
1566	1	0.31255	1.0002	0.31259	0.99943	0.31315	0.99594
1567	1	0.31255	1.0002	0.31259	0.99943	0.31315	0.99597
1568	1	0.31255	1.0002	0.31259	0.99944	0.31315	0.996
1569	1	0.31255	1.0002	0.31259	0.99944	0.31314	0.99603
1570	1	0.31255	1.0002	0.31259	0.99945	0.31314	0.99606
1571	1	0.31255	1.0002	0.31259	0.99945	0.31314	0.99609
1572	1	0.31254	1.0002	0.31259	0.99946	0.31314	0.99612
1573	1	0.31254	1.0002	0.31259	0.99946	0.31314	0.99615
1574	1	0.31254	1.0002	0.31259	0.99946	0.31314	0.99617
1575	1	0.31254	1.0002	0.31259	0.99947	0.31314	0.9962
1576	1	0.31254	1.0002	0.31259	0.99947	0.31314	0.99623
1577	1	0.31254	1.0002	0.31259	0.99948	0.31314	0.99626
1578	1	0.31254	1.0002	0.31259	0.99948	0.31314	0.99629
1579	1	0.31254	1.0002	0.31259	0.99949	0.31314	0.99632
1580	1	0.31254	1.0002	0.31259	0.99949	0.31313	0.99634
1581	1	0.31254	1.0002	0.31259	0.9995	0.31313	0.99637
1582	1	0.31254	1.0002	0.31259	0.9995	0.31313	0.9964
1583	1	0.31253	1.0002	0.31259	0.99951	0.31313	0.99643
1584	1	0.31253	1.0002	0.31259	0.99951	0.31313	0.99645
1585	1	0.31253	1.0002	0.31259	0.99951	0.31313	0.99648
1586	1	0.31253	1.0002	0.31259	0.99952	0.31313	0.99651
1587	1	0.31253	1.0002	0.31259	0.99952	0.31313	0.99654
1588	1	0.31253	1.0002	0.31259	0.99953	0.31313	0.99656
1589	1	0.31253	1.0002	0.31259	0.99953	0.31313	0.99659
1590	1	0.31253	1.0002	0.31259	0.99954	0.31313	0.99662
1591	1	0.31253	1.0002	0.31258	0.99954	0.31313	0.99664
1592	1	0.31253	1.0002	0.31258	0.99954	0.31313	0.99667
1593	1	0.31253	1.0002	0.31258	0.99955	0.31313	0.9967
1594	1	0.31253	1.0002	0.31258	0.99955	0.31312	0.99672
1595	1	0.31253	1.0002	0.31258	0.99956	0.31312	0.99675
1596	1	0.31253	1.0002	0.31258	0.99956	0.31312	0.99677
1597	1	0.31252	1.0002	0.31258	0.99956	0.31312	0.9968
1598	1	0.31252	1.0002	0.31258	0.99957	0.31312	0.99683
1599	1	0.31252	1.0002	0.31258	0.99957	0.31312	0.99685
1600	1	0.31252	1.0002	0.31258	0.99958	0.31312	0.99688
