time	SP	PV	CV	Tci
757.6	81	81.1763891171688	45.2719515964005	330
757.7	81	81.1769792938021	45.2652443671998	330
757.8	81	81.1775691863091	45.2585582829508	330
757.9	81	81.1781587855757	45.251893415189	330
758	81	81.1787480824997	45.2452498348462	330
758.1	81	81.1793370679916	45.2386276122633	330
758.2	81	81.1799257329742	45.2320268171865	330
758.3	81	81.180514068383	45.2254475187682	330
758.4	81	81.1811020651665	45.2188897855683	330
758.5	81	81.1816897142865	45.2123536855505	330
758.6	81	81.1822770067178	45.2058392860843	330
758.7	81	81.1828639334489	45.1993466539461	330
758.8	81	81.183450485482	45.1928758553235	330
758.9	81	81.1840366538332	45.1864269558136	330
759	81	81.1846224295325	45.1800000204167	330
759.1	81	81.1852078036245	45.1735951135405	330
759.2	81	81.1857927671679	45.1672122990061	330
759.3	81	81.1863773112365	45.1608516400402	330
759.4	81	81.1869614269184	45.1545131992831	330
759.5	81	81.1875451053172	45.148197038783	330
759.6	81	81.1881283375513	45.1419032199981	330
759.7	81	81.188711114755	45.1356318037944	330
759.8	81	81.1892934280776	45.1293828504554	330
759.9	81	81.1898752686846	45.1231564196743	330
760	81	81.1904566277572	45.1169525705517	330
760.1	81	81.1910374964928	45.1107713616069	330
760.2	81	81.1916178661051	45.1046128507708	330
760.3	81	81.1921977278243	45.098477095387	330
760.4	81	81.1927770728972	45.0923641522173	330
760.5	81	81.1933558925873	45.0862740774296	330
760.6	81	81.1939341781755	45.0802069266127	330
760.7	81	81.1945119209595	45.0741627547706	330
760.8	81	81.1950891122544	45.068141616325	330
760.9	81	81.1956657433931	45.0621435651076	330
761	81	81.1962418057259	45.0561686543739	330
761.1	81	81.1968172906211	45.0502169367974	330
761.2	81	81.197392189465	45.0442884644662	330
761.3	81	81.1979664936621	45.0383832888949	330
761.4	81	81.1985401946353	45.0325014610103	330
761.5	81	81.1991132838261	45.0266430311546	330
761.6	81	81.1996857526944	45.0208080491104	330
761.7	81	81.2002575927195	45.0149965640612	330
761.8	81	81.2008287953992	45.0092086246279	330
761.9	81	81.2013993522509	45.0034442788411	330
762	81	81.2019692548111	44.9977035741625	330
762.1	81	81.202538494636	44.9919865574792	330
762.2	81	81.2031070633013	44.9862932751026	330
762.3	81	81.2036749524027	44.9806237727656	330
762.4	81	81.2042421535557	44.9749780956291	330
762.5	81	81.2048086583963	44.9693562882818	330
762.6	81	81.2053744585805	44.9637583947398	330
762.7	81	81.2059395457848	44.9581844584483	330
762.8	81	81.2065039117065	44.952634522283	330
762.9	81	81.2070675480635	44.9471086285437	330
763	81	81.2076304465946	44.9416068189677	330
763.1	81	81.20819259906	44.9361291347204	330
763.2	81	81.2087539972406	44.9306756164013	330
763.3	81	81.2093146329392	44.9252463040374	330
763.4	81	81.2098744979798	44.9198412370965	330
763.5	81	81.2104335842081	44.9144604544811	330
763.6	81	81.2109918834919	44.9091039945209	330
763.7	81	81.2115493877206	44.9037718949868	330
763.8	81	81.2121060888059	44.8984641930885	330
763.9	81	81.2126619786817	44.8931809254714	330
764	81	81.2132170493044	44.8879221282213	330
764.1	81	81.2137712926528	44.8826878368633	330
764.2	81	81.2143247007285	44.8774780863631	330
764.3	81	81.2148772655558	44.8722929111223	330
764.4	81	81.215428979182	44.8671323449923	330
764.5	81	81.2159798336776	44.8619964212654	330
764.6	81	81.2165298211363	44.8568851726736	330
764.7	81	81.217078933675	44.8517986313991	330
764.8	81	81.2176271634344	44.846736829066	330
764.9	81	81.2181745025786	44.8416997967469	330
765	81	81.2187209432955	44.8366875649651	330
765.1	81	81.219266477797	44.8317001636861	330
765.2	81	81.219811098319	44.8267376223293	330
765.3	81	81.2203547971216	44.8217999697634	330
765.4	81	81.2208975664891	44.8168872343077	330
765.5	81	81.2214393987304	44.8119994437358	330
765.6	81	81.2219802861788	44.8071366252725	330
765.7	81	81.2225202211924	44.8022988055974	330
765.8	81	81.2230591961539	44.7974860108472	330
765.9	81	81.2235972034711	44.7926982666155	330
766	81	81.2241342355769	44.7879355979483	330
766.1	81	81.2246702849293	44.7831980293519	330
766.2	81	81.2252053440116	44.7784855847945	330
766.3	81	81.2257394053325	44.7737982877016	330
766.4	81	81.2262724614263	44.7691361609619	330
766.5	81	81.2268045048529	44.7644992269309	330
766.6	81	81.2273355281981	44.7598875074172	330
766.7	81	81.2278655240735	44.7553010237006	330
766.8	81	81.2283944851167	44.7507397965286	330
766.9	81	81.2289224039914	44.7462038461106	330
767	81	81.2294492733877	44.7416931921206	330
767.1	81	81.2299750860219	44.7372078537124	330
767.2	81	81.2304998346369	44.7327478495008	330
767.3	81	81.231023512002	44.7283131975753	330
767.4	81	81.2315461109134	44.7239039154959	330
767.5	81	81.2320676241939	44.7195200202968	330
767.6	81	81.2325880446935	44.7151615284841	330
767.7	81	81.2331073652889	44.7108284560443	330
767.8	81	81.2336255788841	44.7065208184347	330
767.9	81	81.2341426784103	44.7022386305936	330
768	81	81.2346586568261	44.6979819069376	330
768.1	81	81.2351735071173	44.6937506613652	330
768.2	81	81.2356872222976	44.689544907252	330
768.3	81	81.2361997954081	44.6853646574596	330
768.4	81	81.2367112195178	44.6812099243316	330
768.5	81	81.2372214877234	44.6770807196927	330
768.6	81	81.2377305931496	44.6729770548619	330
768.7	81	81.2382385289492	44.6688989406379	330
768.8	81	81.2387452883031	44.6648463873096	330
768.9	81	81.2392508644206	44.6608194046537	330
769	81	81.2397552505391	44.6568180019445	330
769.1	81	81.2402584399245	44.6528421879369	330
769.2	81	81.2407604258713	44.6488919708884	330
769.3	81	81.2412612017027	44.6449673585459	330
769.4	81	81.2417607607703	44.641068358158	330
769.5	81	81.2422590964549	44.6371949764592	330
769.6	81	81.2427562021659	44.6333472196891	330
769.7	81	81.2432520713419	44.6295250935871	330
769.8	81	81.2437466974504	44.6257286033901	330
769.9	81	81.2442400739881	44.621957753839	330
770	81	81.2447321944811	44.6182125491734	330
770.1	81	81.2452230524846	44.614492993142	330
770.2	81	81.2457126415835	44.6107990889953	330
770.3	81	81.246200955392	44.6071308394913	330
770.4	81	81.2466879875539	44.6034882469001	330
770.5	81	81.2471737317427	44.5998713129986	330
