time	di	uservo	yservo	ureg	yreg	uusort	yusort
621	1	-0.88638	0.8619	-1.079	0.63961	-1.0705	0.6052
622	1	-0.88645	0.85789	-1.0781	0.63324	-1.0703	0.59979
623	1	-0.88652	0.85391	-1.0772	0.62689	-1.07	0.5944
624	1	-0.88661	0.84995	-1.0763	0.62056	-1.0697	0.58904
625	1	-0.8867	0.84602	-1.0754	0.61426	-1.0694	0.58371
626	1	-0.88681	0.84212	-1.0745	0.60799	-1.0691	0.57841
627	1	-0.88693	0.83825	-1.0737	0.60175	-1.0689	0.57313
628	1	-0.88706	0.83441	-1.0728	0.59553	-1.0686	0.56788
629	1	-0.8872	0.8306	-1.0719	0.58934	-1.0684	0.56265
630	1	-0.88735	0.82681	-1.0711	0.58318	-1.0682	0.55746
631	1	-0.88752	0.82306	-1.0702	0.57705	-1.0679	0.55229
632	1	-0.88769	0.81933	-1.0694	0.57095	-1.0677	0.54716
633	1	-0.88788	0.81564	-1.0686	0.56488	-1.0675	0.54205
634	1	-0.88808	0.81197	-1.0678	0.55884	-1.0673	0.53697
635	1	-0.88829	0.80834	-1.067	0.55283	-1.0671	0.53192
636	1	-0.88852	0.80474	-1.0661	0.54684	-1.067	0.52691
637	1	-0.88875	0.80116	-1.0654	0.5409	-1.0668	0.52192
638	1	-0.889	0.79762	-1.0646	0.53498	-1.0667	0.51696
639	1	-0.88926	0.79411	-1.0638	0.52909	-1.0665	0.51204
640	1	-0.88954	0.79063	-1.063	0.52324	-1.0664	0.50715
641	1	-0.88982	0.78718	-1.0623	0.51742	-1.0663	0.50229
642	1	-0.89012	0.78377	-1.0615	0.51163	-1.0662	0.49746
643	1	-0.89043	0.78038	-1.0608	0.50588	-1.0661	0.49267
644	1	-0.89076	0.77703	-1.06	0.50016	-1.066	0.48791
645	1	-0.8911	0.77371	-1.0593	0.49448	-1.066	0.48318
646	1	-0.89145	0.77042	-1.0586	0.48883	-1.0659	0.47849
647	1	-0.89181	0.76717	-1.0579	0.48321	-1.0659	0.47383
648	1	-0.89219	0.76394	-1.0572	0.47763	-1.0659	0.46921
649	1	-0.89258	0.76076	-1.0566	0.47209	-1.0659	0.46462
650	1	-0.89299	0.7576	-1.0559	0.46658	-1.0659	0.46007
651	1	-0.8934	0.75448	-1.0552	0.46111	-1.0659	0.45556
652	1	-0.89384	0.75139	-1.0546	0.45568	-1.0659	0.45108
653	1	-0.89428	0.74833	-1.054	0.45028	-1.066	0.44663
654	1	-0.89474	0.74531	-1.0534	0.44492	-1.066	0.44223
655	1	-0.89521	0.74232	-1.0528	0.4396	-1.0661	0.43786
656	1	-0.8957	0.73937	-1.0522	0.43432	-1.0662	0.43353
657	1	-0.8962	0.73645	-1.0516	0.42907	-1.0663	0.42924
658	1	-0.89672	0.73356	-1.051	0.42387	-1.0664	0.42498
659	1	-0.89725	0.73071	-1.0505	0.41871	-1.0666	0.42077
660	1	-0.89779	0.7279	-1.0499	0.41358	-1.0667	0.41659
661	1	-0.89835	0.72512	-1.0494	0.4085	-1.0669	0.41246
662	1	-0.89893	0.72238	-1.0489	0.40345	-1.0671	0.40836
663	1	-0.89952	0.71967	-1.0484	0.39845	-1.0673	0.40431
664	1	-0.90012	0.71699	-1.0479	0.39349	-1.0675	0.40029
665	1	-0.90074	0.71435	-1.0475	0.38857	-1.0677	0.39632
666	1	-0.90137	0.71175	-1.047	0.38369	-1.068	0.39238
667	1	-0.90202	0.70919	-1.0466	0.37886	-1.0683	0.38849
668	1	-0.90268	0.70666	-1.0462	0.37407	-1.0686	0.38464
669	1	-0.90336	0.70416	-1.0458	0.36932	-1.0689	0.38084
670	1	-0.90406	0.70171	-1.0454	0.36461	-1.0692	0.37707
671	1	-0.90477	0.69929	-1.045	0.35995	-1.0696	0.37335
672	1	-0.90549	0.6969	-1.0446	0.35533	-1.0699	0.36968
673	1	-0.90623	0.69456	-1.0443	0.35076	-1.0703	0.36604
674	1	-0.90699	0.69225	-1.044	0.34623	-1.0707	0.36245
675	1	-0.90776	0.68998	-1.0437	0.34175	-1.0711	0.35891
676	1	-0.90855	0.68774	-1.0434	0.33731	-1.0716	0.35541
677	1	-0.90935	0.68554	-1.0431	0.33292	-1.072	0.35195
678	1	-0.91018	0.68339	-1.0429	0.32858	-1.0725	0.34854
679	1	-0.91101	0.68126	-1.0426	0.32428	-1.073	0.34518
680	1	-0.91187	0.67918	-1.0424	0.32003	-1.0735	0.34186
681	1	-0.91274	0.67714	-1.0422	0.31583	-1.0741	0.33859
682	1	-0.91362	0.67513	-1.042	0.31167	-1.0746	0.33537
683	1	-0.91452	0.67316	-1.0419	0.30756	-1.0752	0.33219
684	1	-0.91544	0.67123	-1.0417	0.3035	-1.0758	0.32906
685	1	-0.91638	0.66934	-1.0416	0.29949	-1.0765	0.32598
686	1	-0.91733	0.66749	-1.0415	0.29553	-1.0771	0.32295
687	1	-0.9183	0.66568	-1.0414	0.29162	-1.0778	0.31996
688	1	-0.91929	0.66391	-1.0413	0.28776	-1.0785	0.31703
689	1	-0.9203	0.66217	-1.0413	0.28395	-1.0792	0.31414
690	1	-0.92132	0.66048	-1.0413	0.28018	-1.0799	0.3113
691	1	-0.92236	0.65882	-1.0413	0.27647	-1.0807	0.30852
692	1	-0.92341	0.65721	-1.0413	0.27281	-1.0815	0.30578
693	1	-0.92449	0.65564	-1.0413	0.2692	-1.0823	0.30309
694	1	-0.92558	0.6541	-1.0414	0.26565	-1.0831	0.30046
695	1	-0.92669	0.65261	-1.0415	0.26214	-1.084	0.29787
696	1	-0.92782	0.65115	-1.0416	0.25869	-1.0849	0.29534
697	1	-0.92896	0.64974	-1.0417	0.25529	-1.0858	0.29286
698	1	-0.93012	0.64837	-1.0418	0.25195	-1.0867	0.29043
699	1	-0.9313	0.64703	-1.042	0.24865	-1.0876	0.28806
700	1	-0.9325	0.64574	-1.0422	0.24541	-1.0886	0.28573
701	1	-0.93371	0.64449	-1.0424	0.24222	-1.0896	0.28346
702	1	-0.93491	0.64327	-1.0426	0.23908	-1.0906	0.28123
703	1	-0.93608	0.64208	-1.0428	0.23599	-1.0916	0.27905
704	1	-0.9372	0.64091	-1.0429	0.23292	-1.0925	0.2769
705	1	-0.93824	0.63976	-1.0429	0.22988	-1.0933	0.27476
706	1	-0.93919	0.63861	-1.0429	0.22687	-1.094	0.27265
707	1	-0.94004	0.63746	-1.0428	0.22386	-1.0946	0.27054
708	1	-0.94079	0.63631	-1.0426	0.22087	-1.0951	0.26843
709	1	-0.94144	0.63515	-1.0423	0.21789	-1.0954	0.26631
710	1	-0.942	0.63398	-1.0419	0.21492	-1.0956	0.26418
711	1	-0.94247	0.63279	-1.0415	0.21195	-1.0956	0.26204
712	1	-0.94286	0.6316	-1.041	0.20898	-1.0955	0.25987
713	1	-0.94319	0.63039	-1.0404	0.20602	-1.0953	0.25769
714	1	-0.94346	0.62916	-1.0399	0.20307	-1.095	0.25549
715	1	-0.94369	0.62792	-1.0393	0.20013	-1.0945	0.25327
716	1	-0.94389	0.62668	-1.0387	0.19719	-1.094	0.25103
717	1	-0.94407	0.62542	-1.0381	0.19427	-1.0935	0.24877
718	1	-0.94423	0.62415	-1.0374	0.19136	-1.0929	0.24649
719	1	-0.94439	0.62287	-1.0368	0.18846	-1.0922	0.2442
720	1	-0.94454	0.62159	-1.0363	0.18557	-1.0915	0.24188
721	1	-0.94471	0.6203	-1.0357	0.1827	-1.0908	0.23956
722	1	-0.94488	0.61901	-1.0351	0.17985	-1.0901	0.23722
723	1	-0.94506	0.61772	-1.0346	0.17702	-1.0894	0.23488
724	1	-0.94526	0.61643	-1.0341	0.17421	-1.0886	0.23253
725	1	-0.94548	0.61513	-1.0336	0.17142	-1.0879	0.23017
726	1	-0.94571	0.61384	-1.0331	0.16865	-1.0872	0.22781
727	1	-0.94597	0.61255	-1.0327	0.1659	-1.0866	0.22544
728	1	-0.94624	0.61127	-1.0323	0.16318	-1.0859	0.22308
729	1	-0.94654	0.60998	-1.0319	0.16048	-1.0853	0.22072
730	1	-0.94685	0.60871	-1.0315	0.15781	-1.0847	0.21836
731	1	-0.94718	0.60744	-1.0311	0.15516	-1.0841	0.216
732	1	-0.94753	0.60617	-1.0308	0.15253	-1.0836	0.21365
733	1	-0.9479	0.60491	-1.0305	0.14994	-1.0831	0.21131
734	1	-0.94828	0.60366	-1.0302	0.14736	-1.0826	0.20897
735	1	-0.94867	0.60242	-1.0299	0.14482	-1.0822	0.20665
736	1	-0.94908	0.60118	-1.0296	0.1423	-1.0818	0.20433
737	1	-0.9495	0.59995	-1.0293	0.13981	-1.0814	0.20203
738	1	-0.94993	0.59873	-1.0291	0.13734	-1.081	0.19973
739	1	-0.95038	0.59752	-1.0288	0.13491	-1.0807	0.19745
740	1	-0.95083	0.59631	-1.0286	0.13249	-1.0804	0.19519
741	1	-0.95128	0.59511	-1.0284	0.13011	-1.0801	0.19293
742	1	-0.95175	0.59392	-1.0282	0.12775	-1.0798	0.19069
743	1	-0.95222	0.59274	-1.028	0.12542	-1.0796	0.18846
744	1	-0.95269	0.59157	-1.0278	0.12312	-1.0794	0.18625
745	1	-0.95318	0.59041	-1.0276	0.12084	-1.0792	0.18406
746	1	-0.95366	0.58925	-1.0275	0.11859	-1.079	0.18187
747	1	-0.95415	0.58811	-1.0273	0.11637	-1.0788	0.17971
748	1	-0.95464	0.58697	-1.0271	0.11417	-1.0786	0.17756
749	1	-0.95513	0.58583	-1.027	0.112	-1.0785	0.17542
750	1	-0.95562	0.58471	-1.0268	0.10985	-1.0783	0.1733
751	1	-0.95612	0.58359	-1.0267	0.10774	-1.0782	0.1712
752	1	-0.95661	0.58248	-1.0265	0.10564	-1.0781	0.16911
753	1	-0.95711	0.58138	-1.0264	0.10358	-1.078	0.16704
754	1	-0.9576	0.58029	-1.0263	0.10154	-1.0779	0.16499
755	1	-0.95809	0.5792	-1.0261	0.099521	-1.0778	0.16295
756	1	-0.95859	0.57812	-1.026	0.097531	-1.0777	0.16092
757	1	-0.95908	0.57705	-1.0259	0.095567	-1.0776	0.15892
758	1	-0.95957	0.57598	-1.0258	0.093627	-1.0775	0.15692
759	1	-0.96006	0.57492	-1.0257	0.091713	-1.0775	0.15495
760	1	-0.96055	0.57387	-1.0256	0.089823	-1.0774	0.15299
761	1	-0.96104	0.57282	-1.0255	0.087959	-1.0773	0.15104
762	1	-0.96152	0.57177	-1.0254	0.086118	-1.0772	0.14911
763	1	-0.962	0.57074	-1.0253	0.084302	-1.0772	0.1472
764	1	-0.96248	0.56971	-1.0252	0.08251	-1.0771	0.1453
765	1	-0.96296	0.56868	-1.0251	0.080742	-1.077	0.14341
766	1	-0.96343	0.56766	-1.025	0.078997	-1.077	0.14155
767	1	-0.9639	0.56665	-1.0249	0.077277	-1.0769	0.13969
768	1	-0.96437	0.56563	-1.0249	0.075579	-1.0768	0.13785
769	1	-0.96483	0.56463	-1.0248	0.073905	-1.0767	0.13602
770	1	-0.96529	0.56363	-1.0247	0.072254	-1.0767	0.13421
771	1	-0.96575	0.56263	-1.0246	0.070625	-1.0766	0.13241
772	1	-0.9662	0.56164	-1.0246	0.069019	-1.0765	0.13063
773	1	-0.96665	0.56065	-1.0245	0.067435	-1.0765	0.12886
774	1	-0.9671	0.55966	-1.0244	0.065874	-1.0764	0.1271
775	1	-0.96754	0.55868	-1.0244	0.064335	-1.0763	0.12536
776	1	-0.96798	0.5577	-1.0243	0.062817	-1.0762	0.12363
777	1	-0.96842	0.55672	-1.0243	0.061321	-1.0761	0.12191
778	1	-0.96885	0.55575	-1.0242	0.059846	-1.076	0.1202
779	1	-0.96927	0.55478	-1.0242	0.058392	-1.0759	0.11851
780	1	-0.96969	0.55381	-1.0241	0.056959	-1.0758	0.11683
781	1	-0.97011	0.55284	-1.0241	0.055547	-1.0757	0.11516
782	1	-0.97052	0.55188	-1.024	0.054155	-1.0756	0.1135
783	1	-0.97093	0.55092	-1.024	0.052784	-1.0755	0.11186
784	1	-0.97133	0.54996	-1.0239	0.051432	-1.0754	0.11022
785	1	-0.97173	0.549	-1.0239	0.050101	-1.0753	0.1086
786	1	-0.97213	0.54804	-1.0238	0.048788	-1.0752	0.10699
787	1	-0.97251	0.54709	-1.0238	0.047495	-1.0751	0.10539
788	1	-0.9729	0.54613	-1.0237	0.046222	-1.0749	0.1038
789	1	-0.97327	0.54518	-1.0237	0.044967	-1.0748	0.10222
790	1	-0.97365	0.54422	-1.0236	0.04373	-1.0747	0.10065
791	1	-0.97401	0.54327	-1.0236	0.042512	-1.0745	0.099084
792	1	-0.97438	0.54232	-1.0236	0.041312	-1.0744	0.097532
793	1	-0.97473	0.54136	-1.0235	0.04013	-1.0742	0.09599
794	1	-0.97508	0.54041	-1.0235	0.038965	-1.0741	0.094456
795	1	-0.97543	0.53945	-1.0234	0.037818	-1.0739	0.092932
796	1	-0.97576	0.5385	-1.0234	0.036688	-1.0737	0.091415
797	1	-0.9761	0.53754	-1.0234	0.035575	-1.0735	0.089907
798	1	-0.97642	0.53658	-1.0233	0.034478	-1.0734	0.088407
799	1	-0.97674	0.53563	-1.0233	0.033398	-1.0732	0.086915
800	1	-0.97706	0.53466	-1.0232	0.032334	-1.073	0.08543
801	1	-0.97736	0.5337	-1.0232	0.031285	-1.0728	0.083952
802	1	-0.97766	0.53274	-1.0232	0.030252	-1.0726	0.082482
803	1	-0.97796	0.53177	-1.0231	0.029235	-1.0723	0.081018
804	1	-0.97824	0.5308	-1.0231	0.028232	-1.0721	0.07956
805	1	-0.97852	0.52983	-1.023	0.027244	-1.0719	0.078109
806	1	-0.9788	0.52886	-1.023	0.026271	-1.0716	0.076663
807	1	-0.97906	0.52788	-1.0229	0.025311	-1.0714	0.075223
808	1	-0.97932	0.5269	-1.0229	0.024366	-1.0711	0.073789
809	1	-0.97957	0.52592	-1.0228	0.023434	-1.0709	0.072359
810	1	-0.97982	0.52493	-1.0228	0.022515	-1.0706	0.070934
811	1	-0.98006	0.52394	-1.0227	0.02161	-1.0703	0.069514
812	1	-0.98028	0.52294	-1.0227	0.020717	-1.07	0.068098
813	1	-0.98051	0.52194	-1.0226	0.019837	-1.0698	0.066686
814	1	-0.98072	0.52094	-1.0226	0.018969	-1.0694	0.065278
815	1	-0.98093	0.51993	-1.0225	0.018113	-1.0691	0.063872
816	1	-0.98112	0.51891	-1.0224	0.017268	-1.0688	0.06247
817	1	-0.98131	0.51789	-1.0224	0.016435	-1.0685	0.061071
818	1	-0.9815	0.51687	-1.0223	0.015612	-1.0681	0.059674
819	1	-0.98167	0.51584	-1.0222	0.014801	-1.0678	0.058279
820	1	-0.98183	0.5148	-1.0221	0.013999	-1.0674	0.056887
821	1	-0.98199	0.51376	-1.022	0.013208	-1.0671	0.055495
822	1	-0.98214	0.51271	-1.022	0.012426	-1.0667	0.054105
823	1	-0.98228	0.51166	-1.0219	0.011654	-1.0663	0.052716
824	1	-0.98241	0.5106	-1.0218	0.010892	-1.0659	0.051328
825	1	-0.98253	0.50953	-1.0217	0.010137	-1.0655	0.04994
826	1	-0.98264	0.50845	-1.0216	0.0093919	-1.0651	0.048552
827	1	-0.98274	0.50737	-1.0215	0.0086546	-1.0646	0.047164
828	1	-0.98284	0.50628	-1.0214	0.0079251	-1.0642	0.045775
829	1	-0.98292	0.50518	-1.0212	0.0072031	-1.0637	0.044385
830	1	-0.983	0.50407	-1.0211	0.0064884	-1.0633	0.042994
831	1	-0.98306	0.50296	-1.021	0.0057806	-1.0628	0.041601
832	1	-0.98312	0.50184	-1.0209	0.0050793	-1.0623	0.040207
833	1	-0.98316	0.5007	-1.0207	0.0043843	-1.0618	0.03881
834	1	-0.9832	0.49956	-1.0206	0.0036952	-1.0613	0.037411
835	1	-0.98322	0.49841	-1.0205	0.0030117	-1.0608	0.036009
836	1	-0.98324	0.49725	-1.0203	0.0023334	-1.0602	0.034603
837	1	-0.98324	0.49609	-1.0201	0.00166	-1.0597	0.033195
838	1	-0.98324	0.49491	-1.02	0.00099119	-1.0591	0.031782
839	1	-0.98322	0.49372	-1.0198	0.00032658	-1.0585	0.030365
840	1	-0.9832	0.49252	-1.0196	-0.00033415	-1.0579	0.028943
841	1	-0.98316	0.49131	-1.0195	-0.00099136	-1.0573	0.027517
842	1	-0.98311	0.49009	-1.0193	-0.0016454	-1.0567	0.026085
843	1	-0.98305	0.48886	-1.0191	-0.0022966	-1.0561	0.024648
844	1	-0.98298	0.48762	-1.0189	-0.0029453	-1.0554	0.023205
845	1	-0.9829	0.48636	-1.0187	-0.0035919	-1.0548	0.021755
846	1	-0.98281	0.4851	-1.0184	-0.0042367	-1.0541	0.020299
847	1	-0.9827	0.48382	-1.0182	-0.0048801	-1.0534	0.018836
848	1	-0.98259	0.48253	-1.018	-0.0055224	-1.0527	0.017366
849	1	-0.98246	0.48123	-1.0177	-0.0061641	-1.052	0.015888
850	1	-0.98232	0.47992	-1.0175	-0.0068054	-1.0512	0.014402
851	1	-0.98217	0.47859	-1.0172	-0.0074467	-1.0505	0.012907
852	1	-0.982	0.47725	-1.0169	-0.008088	-1.0497	0.011404
853	1	-0.98183	0.4759	-1.0167	-0.008729	-1.0489	0.0098932
854	1	-0.98166	0.47454	-1.0164	-0.0093691	-1.0481	0.0083748
855	1	-0.98148	0.47317	-1.0161	-0.010007	-1.0473	0.0068502
856	1	-0.98131	0.47179	-1.0159	-0.010643	-1.0466	0.0053209
857	1	-0.98115	0.4704	-1.0156	-0.011274	-1.0458	0.0037888
858	1	-0.981	0.469	-1.0154	-0.011899	-1.045	0.0022561
859	1	-0.98086	0.4676	-1.0152	-0.012517	-1.0443	0.00072489
860	1	-0.98075	0.4662	-1.015	-0.013126	-1.0436	-0.0008025
861	1	-0.98066	0.4648	-1.0148	-0.013726	-1.0429	-0.0023239
862	1	-0.98059	0.46339	-1.0146	-0.014316	-1.0423	-0.0038372
863	1	-0.98055	0.46199	-1.0145	-0.014894	-1.0417	-0.0053405
864	1	-0.98053	0.46059	-1.0144	-0.015461	-1.0411	-0.006832
865	1	-0.98053	0.4592	-1.0143	-0.016015	-1.0406	-0.0083102
866	1	-0.98055	0.4578	-1.0142	-0.016558	-1.0401	-0.0097737
867	1	-0.98059	0.45641	-1.0142	-0.017087	-1.0397	-0.011221
868	1	-0.98064	0.45503	-1.0141	-0.017605	-1.0393	-0.012653
869	1	-0.98071	0.45365	-1.0141	-0.01811	-1.0389	-0.014066
870	1	-0.9808	0.45227	-1.0141	-0.018603	-1.0386	-0.015462
871	1	-0.98089	0.4509	-1.014	-0.019084	-1.0383	-0.01684
872	1	-0.98098	0.44953	-1.014	-0.019554	-1.038	-0.018199
873	1	-0.98109	0.44817	-1.014	-0.020013	-1.0378	-0.019541
874	1	-0.98119	0.44681	-1.014	-0.020461	-1.0376	-0.020864
875	1	-0.9813	0.44545	-1.014	-0.020899	-1.0374	-0.022169
876	1	-0.9814	0.4441	-1.014	-0.021327	-1.0372	-0.023456
877	1	-0.98151	0.44275	-1.014	-0.021746	-1.037	-0.024726
878	1	-0.98161	0.4414	-1.014	-0.022156	-1.0368	-0.025979
879	1	-0.98171	0.44005	-1.0139	-0.022557	-1.0367	-0.027216
880	1	-0.9818	0.43871	-1.0139	-0.02295	-1.0365	-0.028437
881	1	-0.98189	0.43737	-1.0139	-0.023335	-1.0363	-0.029642
882	1	-0.98197	0.43603	-1.0138	-0.023713	-1.0362	-0.030833
883	1	-0.98205	0.43469	-1.0138	-0.024083	-1.036	-0.03201
884	1	-0.98211	0.43335	-1.0138	-0.024447	-1.0358	-0.033173
885	1	-0.98218	0.43201	-1.0137	-0.024804	-1.0357	-0.034323
886	1	-0.98223	0.43067	-1.0137	-0.025155	-1.0355	-0.03546
887	1	-0.98228	0.42933	-1.0136	-0.0255	-1.0353	-0.036585
888	1	-0.98233	0.42799	-1.0136	-0.025839	-1.0351	-0.037699
889	1	-0.98236	0.42665	-1.0135	-0.026173	-1.0349	-0.038802
890	1	-0.98239	0.42531	-1.0134	-0.026501	-1.0347	-0.039894
891	1	-0.98242	0.42397	-1.0134	-0.026824	-1.0345	-0.040976
892	1	-0.98243	0.42263	-1.0133	-0.027142	-1.0343	-0.042048
893	1	-0.98245	0.42129	-1.0132	-0.027455	-1.034	-0.04311
894	1	-0.98246	0.41995	-1.0131	-0.027764	-1.0338	-0.044164
895	1	-0.98246	0.4186	-1.0131	-0.028068	-1.0335	-0.045209
896	1	-0.98246	0.41726	-1.013	-0.028367	-1.0332	-0.046246
897	1	-0.98245	0.41591	-1.0129	-0.028663	-1.033	-0.047274
898	1	-0.98244	0.41457	-1.0128	-0.028954	-1.0327	-0.048295
899	1	-0.98242	0.41322	-1.0127	-0.029242	-1.0324	-0.049308
900	1	-0.9824	0.41187	-1.0126	-0.029525	-1.0321	-0.050313
901	1	-0.98238	0.41052	-1.0125	-0.029805	-1.0318	-0.051312
902	1	-0.98235	0.40917	-1.0124	-0.030081	-1.0315	-0.052304
903	1	-0.98232	0.40782	-1.0123	-0.030354	-1.0312	-0.053288
904	1	-0.98229	0.40646	-1.0122	-0.030623	-1.0309	-0.054267
905	1	-0.98226	0.40511	-1.0121	-0.030889	-1.0305	-0.055238
906	1	-0.98222	0.40375	-1.012	-0.031151	-1.0302	-0.056204
907	1	-0.98218	0.4024	-1.0119	-0.03141	-1.0299	-0.057163
908	1	-0.98213	0.40104	-1.0118	-0.031667	-1.0295	-0.058116
909	1	-0.98209	0.39968	-1.0117	-0.03192	-1.0292	-0.059063
910	1	-0.98204	0.39832	-1.0116	-0.03217	-1.0288	-0.060004
911	1	-0.98199	0.39696	-1.0115	-0.032417	-1.0285	-0.060939
912	1	-0.98194	0.3956	-1.0114	-0.032662	-1.0281	-0.061868
913	1	-0.98189	0.39423	-1.0113	-0.032903	-1.0278	-0.062792
914	1	-0.98183	0.39287	-1.0111	-0.033142	-1.0274	-0.06371
915	1	-0.98177	0.39151	-1.011	-0.033379	-1.027	-0.064622
916	1	-0.98172	0.39014	-1.0109	-0.033613	-1.0267	-0.065528
917	1	-0.98166	0.38878	-1.0108	-0.033844	-1.0263	-0.066429
918	1	-0.9816	0.38741	-1.0107	-0.034073	-1.0259	-0.067325
919	1	-0.98153	0.38604	-1.0106	-0.034299	-1.0256	-0.068214
920	1	-0.98147	0.38467	-1.0105	-0.034523	-1.0252	-0.069099
921	1	-0.98141	0.38331	-1.0103	-0.034745	-1.0248	-0.069977
922	1	-0.98134	0.38194	-1.0102	-0.034965	-1.0245	-0.07085
923	1	-0.98127	0.38057	-1.0101	-0.035182	-1.0241	-0.071718
924	1	-0.98121	0.3792	-1.01	-0.035398	-1.0237	-0.07258
925	1	-0.98114	0.37783	-1.0099	-0.035611	-1.0233	-0.073436
926	1	-0.98107	0.37646	-1.0097	-0.035822	-1.023	-0.074287
927	1	-0.981	0.37509	-1.0096	-0.036032	-1.0226	-0.075132
928	1	-0.98093	0.37372	-1.0095	-0.036239	-1.0222	-0.075972
929	1	-0.98086	0.37235	-1.0094	-0.036444	-1.0218	-0.076806
930	1	-0.98079	0.37098	-1.0093	-0.036648	-1.0215	-0.077634
931	1	-0.98072	0.36961	-1.0091	-0.03685	-1.0211	-0.078457
932	1	-0.98065	0.36824	-1.009	-0.037049	-1.0207	-0.079274
933	1	-0.98057	0.36687	-1.0089	-0.037247	-1.0204	-0.080085
934	1	-0.9805	0.3655	-1.0088	-0.037444	-1.02	-0.08089
935	1	-0.98043	0.36413	-1.0086	-0.037638	-1.0196	-0.08169
936	1	-0.98035	0.36276	-1.0085	-0.037831	-1.0192	-0.082483
937	1	-0.98028	0.3614	-1.0084	-0.038023	-1.0189	-0.083271
938	1	-0.98021	0.36003	-1.0083	-0.038212	-1.0185	-0.084053
939	1	-0.98014	0.35866	-1.0081	-0.0384	-1.0182	-0.084829
940	1	-0.98006	0.3573	-1.008	-0.038586	-1.0178	-0.085599
941	1	-0.97999	0.35593	-1.0079	-0.038771	-1.0174	-0.086362
942	1	-0.97992	0.35457	-1.0077	-0.038954	-1.0171	-0.08712
943	1	-0.97984	0.35321	-1.0076	-0.039136	-1.0167	-0.087871
944	1	-0.97977	0.35185	-1.0075	-0.039316	-1.0164	-0.088616
945	1	-0.9797	0.35049	-1.0074	-0.039495	-1.016	-0.089355
946	1	-0.97963	0.34913	-1.0072	-0.039672	-1.0157	-0.090087
947	1	-0.97956	0.34777	-1.0071	-0.039847	-1.0153	-0.090813
948	1	-0.97949	0.34642	-1.007	-0.040021	-1.015	-0.091533
949	1	-0.97942	0.34506	-1.0068	-0.040194	-1.0146	-0.092245
950	1	-0.97935	0.34371	-1.0067	-0.040365	-1.0143	-0.092952
951	1	-0.97928	0.34236	-1.0066	-0.040534	-1.014	-0.093651
952	1	-0.97922	0.34101	-1.0065	-0.040702	-1.0136	-0.094344
953	1	-0.97915	0.33966	-1.0063	-0.040869	-1.0133	-0.09503
954	1	-0.97909	0.33832	-1.0062	-0.041034	-1.013	-0.095708
955	1	-0.97902	0.33698	-1.0061	-0.041197	-1.0126	-0.09638
956	1	-0.97896	0.33564	-1.006	-0.041359	-1.0123	-0.097045
957	1	-0.9789	0.3343	-1.0058	-0.041519	-1.012	-0.097703
958	1	-0.97884	0.33296	-1.0057	-0.041678	-1.0117	-0.098353
959	1	-0.97878	0.33163	-1.0056	-0.041835	-1.0114	-0.098996
960	1	-0.97872	0.3303	-1.0055	-0.041991	-1.0111	-0.099631
961	1	-0.97867	0.32897	-1.0053	-0.042144	-1.0108	-0.10026
962	1	-0.97861	0.32765	-1.0052	-0.042297	-1.0105	-0.10088
963	1	-0.97856	0.32633	-1.0051	-0.042447	-1.0102	-0.10149
964	1	-0.97851	0.32501	-1.005	-0.042596	-1.0099	-0.1021
965	1	-0.97846	0.32369	-1.0049	-0.042743	-1.0096	-0.10269
966	1	-0.97841	0.32238	-1.0047	-0.042888	-1.0093	-0.10328
967	1	-0.97837	0.32108	-1.0046	-0.043032	-1.009	-0.10386
968	1	-0.97832	0.31977	-1.0045	-0.043173	-1.0087	-0.10443
969	1	-0.97828	0.31847	-1.0044	-0.043313	-1.0085	-0.105
970	1	-0.97824	0.31717	-1.0043	-0.043451	-1.0082	-0.10555
971	1	-0.9782	0.31588	-1.0042	-0.043587	-1.0079	-0.1061
972	1	-0.97817	0.31459	-1.004	-0.04372	-1.0077	-0.10664
973	1	-0.97814	0.31331	-1.0039	-0.043852	-1.0074	-0.10717
974	1	-0.97811	0.31202	-1.0038	-0.043982	-1.0072	-0.10769
975	1	-0.97808	0.31075	-1.0037	-0.044109	-1.007	-0.1082
976	1	-0.97806	0.30948	-1.0036	-0.044235	-1.0067	-0.1087
977	1	-0.97803	0.30821	-1.0035	-0.044357	-1.0065	-0.1092
978	1	-0.97801	0.30695	-1.0034	-0.044478	-1.0063	-0.10968
979	1	-0.978	0.30569	-1.0033	-0.044596	-1.0061	-0.11015
980	1	-0.97799	0.30444	-1.0032	-0.044712	-1.0058	-0.11062
981	1	-0.97798	0.30319	-1.0031	-0.044826	-1.0056	-0.11107
982	1	-0.97797	0.30195	-1.003	-0.044936	-1.0054	-0.11152
983	1	-0.97796	0.30071	-1.0029	-0.045044	-1.0052	-0.11195
984	1	-0.97796	0.29948	-1.0028	-0.04515	-1.0051	-0.11237
985	1	-0.97797	0.29825	-1.0027	-0.045252	-1.0049	-0.11279
986	1	-0.97797	0.29703	-1.0026	-0.045352	-1.0047	-0.11319
987	1	-0.97798	0.29582	-1.0026	-0.045448	-1.0046	-0.11358
988	1	-0.978	0.29461	-1.0025	-0.045542	-1.0044	-0.11396
989	1	-0.97801	0.29341	-1.0024	-0.045632	-1.0042	-0.11433
990	1	-0.97804	0.29221	-1.0023	-0.04572	-1.0041	-0.11469
991	1	-0.97806	0.29102	-1.0022	-0.045804	-1.004	-0.11504
